geneID	control_1	control_2	control_3	OPDA_1	OPDA_2	OPDA_3
kfl00001_0400	8.792881	7.649934	7.250573	11.246226	8.142247	7.437794
kfl00001_0410	6.122479	6.722861	6.752306	6.748569	4.591376	4.940389
kfl00001_0420	52.571163	43.887669	50.871342	46.379288	46.563667	41.729221
kfl00001_0430	6.608124	6.037213	4.876492	8.131511	8.879843	8.195339
kfl00001_0440	14.941544	17.900181	13.639812	18.218002	17.910145	15.54216
kfl00001_0450	15.65187	13.521556	13.895542	13.908679	13.744167	11.870908
kfl00001_0460	6.657756	7.321409	6.573481	6.022717	7.928071	8.397925
kfl00001_0470	32.778564	26.207914	29.823637	23.122681	22.978741	19.839998
kfl00001_0480	23.637711	20.759085	21.427622	11.418957	12.248339	10.467062
kfl00001_0490	9.895344	10.042185	12.588727	12.563669	14.092372	11.183105
kfl00001_0500	13.287145	11.617561	11.792397	19.44194	22.842066	17.969032
kfl00001_0510	10.320644	11.37377	13.061149	5.966746	11.791553	8.346121
kfl00001_0520	21.511829	21.368345	18.663633	16.136763	15.700534	19.758938
kfl00001_0530	0	0	0	0	0	0
kfl00001_0540	0	0	0	0	0	0
kfl00001_0550	10.482852	6.877399	9.71509	6.232965	8.83257	6.665971
kfl00001_0560	29.005354	30.222397	30.682196	26.408442	18.910288	19.513062
kfl00001_0570	0.934419	1.267909	1.294948	1.250754	1.25023	1.340201
kfl00001_0580	30.061287	32.986557	34.756729	31.704529	29.660103	29.369423
kfl00001_0590	15.676261	12.657371	11.575509	13.644976	12.777609	12.728416
kfl00001_0600	10.520495	10.697948	9.358488	10.096641	9.862691	12.095484
kfl00001_0610	23.432873	22.126524	20.607809	25.156492	24.063705	19.555777
kfl00001_0620	392.809326	446.723785	416.034149	398.573029	398.507904	387.350494
kfl00001_0630	0	0	0	0	0	0
kfl00001_0640	6.781757	8.392752	7.59209	7.0882	7.433424	7.316762
kfl00001_0650	43.655552	42.626587	43.647633	45.625484	39.02504	49.751434
kfl00001_0660	18.804447	22.258032	18.223511	24.472097	21.816383	22.302204
kfl00001_0670	13.903258	15.860606	12.473229	17.21666	18.846222	20.447498
kfl00001_0680	0	0	0	0	0	0
kfl00001_0690	4.276796	3.205813	3.374927	1.351353	1.640868	1.12427
kfl00001_0700	4.142337	3.713794	3.82313	3.077944	2.961005	3.874935
kfl00001_0710	42.34531	44.908485	43.548748	36.242176	41.874039	38.599449
kfl00001_0720	8.347002	7.685563	9.438889	7.483669	8.781041	7.773083
kfl00001_0730	77.382118	70.909531	74.194511	39.145485	39.713062	42.680054
kfl00001_0740	69.036415	71.339996	82.871483	83.805527	83.984238	76.344955
kfl00001_0750	19.684069	22.451279	21.200096	18.315866	19.759167	20.815226
kfl00001_0760	4.435623	5.017519	4.033913	5.299799	4.669945	4.340847
kfl00001_0770	31.580566	34.034225	36.093208	42.454254	40.609093	43.639824
kfl00001_0780	5.92202	5.916744	7.061768	4.289149	6.78841	7.038564
kfl00001_0785	6.313259	8.124017	7.289863	6.381308	11.158262	7.295728
kfl00001_0790	1.325548	0.666874	1.070102	0.948497	1.060852	0.600472
kfl00001_0800	70.46077	76.669167	78.970306	64.069267	59.198925	60.138821
kfl00001_0810	50.086918	63.05925	69.696381	69.567665	88.480789	74.431419
kfl00001_0820	5.670011	6.376658	5.830532	5.232898	5.099163	5.148266
kfl00001_0830	17.531685	15.928711	15.375817	12.405007	12.314416	12.928573
kfl00001_0840	9.567535	8.959359	9.619736	9.340893	10.12284	9.54494
kfl00001_0850	29.971165	29.179775	24.632862	26.366842	26.280478	27.254028
kfl00001_0860	26.46958	28.73251	24.251257	35.186733	31.20368	37.472176
kfl00001_0870	0	0	0	0	0	0
kfl00002_0010	22.121967	21.759354	23.73101	24.776272	30.528963	23.792086
kfl00002_0020	84.354393	85.098625	75.10289	79.278809	98.502609	73.984169
kfl00002_0030	78.327934	81.271759	84.036942	58.646549	64.689369	68.20237
kfl00002_0040	29.457512	28.756428	30.248655	19.190493	18.295126	18.175976
kfl00002_0050	125.222618	137.267456	137.403702	171.50293	156.975357	150.882431
kfl00002_0060	19.71678	22.220993	23.350611	24.273865	25.619556	22.988195
kfl00002_0070	103.960655	103.52066	108.678017	101.773727	102.922234	94.139404
kfl00002_0080	110.742058	110.640915	111.44178	122.46769	95.178619	100.198479
kfl00002_0090	0.355081	0.256715	0.246234	0.189871	0.195837	0.098533
kfl00002_0100	70.79351	71.171104	77.745453	66.360054	66.433502	70.110931
kfl00002_0110	10.542637	10.300404	9.923783	13.7808	10.590392	12.562934
kfl00002_0120	171.864273	176.967728	207.899811	171.655762	193.415878	193.197159
kfl00002_0130	24.222912	25.816525	26.625257	23.686953	22.916889	28.449648
kfl00002_0140	70.706406	77.048752	77.043846	82.78009	86.225639	73.314034
kfl00002_0150	1.228077	1.115109	1.878467	3.704557	4.615035	5.882744
kfl00002_0160	1.268081	1.071065	1.519991	1.180011	2.356696	1.57797
kfl00002_0170	22.365847	24.629925	22.491911	22.691689	24.523186	25.29134
kfl00002_0180	11.452641	12.456894	11.489038	12.67347	13.561086	10.846166
kfl00002_0190	5.13458	5.155583	3.850221	2.353388	3.73286	3.221348
kfl00002_0200	12.687102	12.709961	14.504481	11.754375	11.73519	12.644745
kfl00002_0210	229.625275	245.15564	239.788193	269.558136	224.595657	240.108948
kfl00002_0220	4.606659	5.271657	5.27505	7.307955	8.888744	8.061852
kfl00002_0240	41.481163	39.790047	46.230286	48.398365	39.04274	54.570091
kfl00002_0250	0	0	0	0	0	0
kfl00002_0260	0	0	0	0	0	0
kfl00002_0270	0	0	0	0	0	0
kfl00002_0280	65.763947	51.175808	52.798092	40.562641	38.027573	39.406437
kfl00002_0290	1.695979	2.693646	3.167884	2.653832	2.540859	2.432307
kfl00002_0300	30.533167	30.82906	36.62215	40.002914	34.007324	37.442616
kfl00002_0310	21.925474	20.643948	19.87195	16.172234	18.152792	18.138041
kfl00002_0320	13.210882	10.197625	13.178749	18.211338	20.249224	14.898185
kfl00002_0330	181.530746	162.826096	184.594864	1633.650269	1515.277954	1686.736084
kfl00002_0340	6.974383	6.004051	6.814236	4.683717	6.17396	6.36765
kfl00002_0350	15.794838	17.586737	17.962364	21.369997	21.533005	23.220093
kfl00002_0360	10.387787	7.063021	8.751498	12.422269	12.16678	11.751464
kfl00002_0370	844.6922	1030.499878	1175.303833	788.128906	948.538696	636.3797
kfl00002_0380	8.686955	7.547513	9.14711	8.923475	9.199437	9.506867
kfl00002_0390	73.581284	60.026489	70.275688	39.068802	35.688862	26.345551
kfl00002_0400	0.519675	0.321965	0	0	0	0
kfl00002_0410	0	0	0	0	0	0
kfl00002_0420	56.235092	55.724583	63.786396	75.5821	81.618019	76.661644
kfl00002_0430	27.931776	31.334484	32.797688	36.415321	43.7071	36.783485
kfl00002_0440	18.802786	14.019539	15.831911	18.198866	21.432095	18.552834
kfl00002_0450	24.933649	22.641289	21.523706	18.90003	16.035213	16.793724
kfl00002_0460	14.259631	17.682608	22.586765	14.862826	13.170842	12.95592
kfl00002_0470	12.334929	11.496214	12.827188	10.003659	10.106434	10.815571
kfl00002_0480	19.154018	21.572372	23.630131	20.54291	21.307249	20.081745
kfl00002_0490	28.622169	25.383421	31.918606	25.045988	28.261969	23.157822
kfl00002_0500	70.566452	62.067421	56.674965	98.112015	84.904396	94.710419
kfl00002_0510	9.18368	13.00457	9.716089	11.546752	15.000624	9.385403
kfl00002_0520	31.370987	30.509621	31.919722	35.348736	26.840309	26.223209
kfl00002_0530	145.406403	164.801315	172.723434	212.624893	242.33609	214.144806
kfl00002_0540	0	0.093236	0.093449	0	0.275317	0.186562
kfl00002_0560	16.98942	18.025541	16.72241	5.624734	4.650416	4.910371
kfl00002_0570	39.82346	39.144955	34.543598	24.138529	24.854456	20.771669
kfl00002_0580	43.356808	33.673523	30.846151	23.331055	22.754169	17.215393
kfl00002_0590	0.101154	0.202543	0.101757	0	0	0
kfl00002_0595	6.401766	5.73971	6.686894	6.410624	7.583725	7.308924
kfl00002_0600	0	0	0	0	0	0
kfl00002_0605	0	0	0	0	0	0
kfl00002_0610	3.433408	4.614505	5.563319	10.009225	13.765104	10.565861
kfl00002_0620	23.898996	25.884939	21.631712	35.83231	39.384537	28.133215
kfl00002_0630	9.547508	9.342895	8.375217	10.237988	11.51843	11.361683
kfl00002_0640	5.829214	4.289837	6.936547	4.698328	2.701462	4.169812
kfl00002_0650	26.593815	25.468849	21.396193	20.999672	15.286136	16.461857
kfl00002_0660	0	0	0	0	0	0
kfl00002_0670	15.742369	15.102706	21.408205	16.403984	12.117661	16.11112
kfl00002_0680	46.158558	49.84285	52.309238	45.803154	46.388779	54.312183
kfl00002_0690	17.740675	20.300425	21.13798	13.510892	18.570305	13.288486
kfl00002_0700	22.750431	25.586735	23.955254	24.930843	22.573227	24.065508
kfl00002_0710	34.251213	35.982685	42.554726	50.859627	44.378738	45.796871
kfl00002_0720	4.1611	7.68064	7.389806	5.11388	6.28603	6.740501
kfl00002_0730	6.623286	5.656183	6.490219	4.573825	4.778062	7.133343
kfl00002_0740	1.135797	1.183424	0.751931	0.510591	0.801445	0.743328
kfl00002_0750	0	0	0	0	0	0
kfl00002_0760	0	0	0	0	0	0
kfl00002_0770	0	0	0	0	0	0
kfl00002_0780	0	0	0	0.518435	0	0
kfl00002_0790	0	0	0	0	0	0
kfl00002_0800	2.640555	0.971647	3.039623	1.339483	2.143966	1.191663
kfl00002_g1	0.293542	0.589238	0.295292	0	0.292922	0
kfl00002_g17	0	0	0.158987	0.024367	0	0
kfl00002_g30	0	0	0	0	0	0
kfl00002_g34	29.694084	19.825768	25.182924	30.834713	41.197819	27.156857
kfl00002_g40	0	0	0	0	0	0
kfl00002_g82	0	0	0	0	0	0
kfl00003_0010	0	0	0	0	0	0
kfl00003_0020	0	0	0	0	0	0
kfl00003_0030	10.597731	10.622685	10.901433	8.44127	8.640713	10.312994
kfl00003_0040	153.625183	162.43602	148.216354	138.426208	126.427055	142.41214
kfl00003_0050	11.344127	15.319152	11.947024	10.207868	9.47522	9.140388
kfl00003_0055	8.719512	11.437973	10.642023	8.216651	8.940899	9.230232
kfl00003_0060	3.674231	4.515112	3.203319	3.720784	2.615351	3.553598
kfl00003_0070	80.954285	78.482674	76.280869	73.609756	75.903465	70.150726
kfl00003_0080	20.236429	20.943094	16.884163	22.000614	22.414351	21.811607
kfl00003_0090	7.665984	7.984173	5.776284	2.518248	4.016027	4.142437
kfl00003_0095	12.746519	10.619316	10.602103	6.326854	6.553413	3.335953
kfl00003_0100	12.523099	10.538257	11.030241	20.793751	19.374578	22.243349
kfl00003_0110	32.154335	34.128887	36.4114	39.649994	54.129189	50.146675
kfl00003_0120	0	0	0	0	0	0
kfl00003_0130	14.24743	16.011419	14.690985	9.242921	11.736353	11.849023
kfl00003_0140	17.396524	17.388956	19.541422	13.297573	14.229946	14.325407
kfl00003_0150	19.590593	25.856247	24.014082	25.508564	19.553728	25.146935
kfl00003_0160	12.617602	13.49391	13.73909	11.827661	10.232236	12.557894
kfl00003_0170	24.405756	29.105227	27.730633	20.299614	20.48737	27.347307
kfl00003_0180	12.801091	13.503245	11.429742	19.653904	21.369028	23.858696
kfl00003_0190	0	0	0	0	0	0
kfl00003_0200	16.66851	15.118662	18.09985	18.313463	16.366201	16.875788
kfl00003_0210	29.524776	29.340942	26.18185	15.251935	13.356952	15.902615
kfl00003_0220	0	0	0	0	0	0
kfl00003_0230	0	0	0	0	0	0
kfl00003_0240	24.430811	20.210051	18.926426	24.002142	23.862343	20.018404
kfl00003_0250	23.293736	23.16885	19.419168	16.07011	16.559992	18.269207
kfl00003_0260	43.51078	48.686714	47.995098	43.669891	43.403538	50.588844
kfl00003_0270	19.198952	20.359493	18.209421	26.192135	24.160288	30.353214
kfl00003_0280	26.597605	29.881727	29.375593	17.478561	16.552095	11.809532
kfl00003_0290	126.693832	110.915886	106.640434	102.840874	102.497185	116.635162
kfl00003_0300	18.23402	18.528692	19.912777	18.264174	17.660381	15.780034
kfl00003_0310	21.198689	23.79023	22.14184	14.841928	14.796344	14.141665
kfl00003_0320	8.686237	7.539081	7.18964	7.899996	7.030988	8.992981
kfl00003_0330	14.9568794132231	18.4572458347107	20.7116233884298	13.3544594876033	14.6852611157025	11.7464827768595
kfl00003_0340	19.770508	14.045182	14.408122	11.690155	11.782519	14.108583
kfl00003_0350	14.306333	9.034182	7.676478	12.028585	9.517426	8.260614
kfl00003_0360	25.573839	22.967148	22.75703	31.889347	35.588928	32.76963
kfl00003_0370	9.56286	8.63913	9.831085	9.188869	8.597327	9.357411
kfl00003_0380	17.5432	14.270589	14.300097	28.510033	26.448467	33.749359
kfl00003_0390	0.360497	0.28023	0.082157	1.079772	0.608012	0.344348
kfl00003_0400	0	0	0	0	0	0
kfl00003_0410	5.467329	3.851454	2.544619	3.940756	5.054465	2.427118
kfl00003_0420	0	0	0	0	0	0
kfl00003_0430	12.712818	11.803842	11.297543	10.403657	12.196527	11.317883
kfl00003_0440	6.805841	5.53459	7.9219	3.365463	6.461527	4.486271
kfl00003_0450	0	0	0	0	0	0
kfl00003_0455	0	0	0	0	0	0
kfl00003_0460	7.861797	7.405867	9.004007	7.864367	8.868458	9.583848
kfl00003_0470	53.841911	53.286636	53.064896	52.408928	44.903625	49.545544
kfl00003_0480	37.224197	44.276646	35.88377	39.688881	27.811611	32.506226
kfl00003_0490	9.606043	10.909292	10.156183	10.409418	9.391085	11.340274
kfl00003_0500	0	0	0	0	0	0
kfl00003_0510	140.880386	113.255409	152.146027	162.595276	213.6082	170.821747
kfl00003_0520	0	0	0	0	0	0
kfl00003_0530	13.0688262355594	12.7903738091934	13.6171114678231	11.9635962084996	12.2634293665221	10.4910390001735
kfl00003_0540	45.91238	46.268887	50.102329	37.701714	33.54705	36.2967
kfl00003_0550	34.938076	31.807526	31.361917	18.186861	19.789074	16.421793
kfl00003_0560	6.070599	4.880394	4.700409	1.525419	0.618212	0.898573
kfl00003_0570	1.222571	2.169734	2.258747	0.906937	0.720712	0.858856
kfl00003_0580	0.630081	3.604287	1.465521	1.704525	1.620942	0.431548
kfl00003_0590	31.281282	31.134159	27.187206	10.435036	9.79804	12.918444
kfl00003_0600	5.875516	5.491637	5.146824	5.109296	5.01304	4.276269
kfl00003_0610	0	0	0	0	0	0
kfl00003_0620	0	0	0	0	0	0
kfl00003_0630	19.146273	19.046886	16.72262	19.486385	21.392256	17.09066
kfl00003_0640	34.933907	32.430397	30.996964	27.432482	24.824661	29.049486
kfl00003_0645	43.157089	46.112152	57.722916	56.078354	47.840168	55.197605
kfl00003_0650	27.037212	29.109745	26.991703	23.699986	29.673065	28.227047
kfl00003_0660	7.551569	8.173985	8.164291	3.346563	4.612966	4.911671
kfl00003_0680	14.522949	19.948483	17.05139	13.255751	17.884188	16.947777
kfl00003_0690	6.393951	5.208755	7.696434	2.874767	4.580074	4.3872
kfl00003_0700	173.090775	159.209702	156.017746	144.48848	133.445526	118.743134
kfl00003_0710	10.519359	7.182773	9.11562	14.839168	14.754293	11.84552
kfl00003_0720	22.772501	24.372574	24.031328	41.314926	40.644585	34.980869
kfl00003_0730	78.720863	70.197983	61.672703	73.641296	57.300194	59.143009
kfl00003_0740	14.979811	11.719451	15.812136	29.156693	30.479694	23.630938
kfl00003_0750	104.580399	118.299194	115.936104	104.086121	96.956207	102.424469
kfl00003_0760	11.599703	9.323645	9.762262	8.735736	6.41789	7.99468
kfl00003_0770	18.909746	17.547234	28.128025	16.410172	16.192093	20.223494
kfl00003_g25	0	0	0	0	0	0
kfl00004_0010	0	0	0	0	0	0
kfl00004_0020	12.357521	13.499177	16.427555	15.035882	17.035572	16.956806
kfl00004_0030	73.759827	69.565933	71.955002	60.554291	52.603851	57.584911
kfl00004_0040	14.8824	14.680722	13.68037	16.489101	17.080215	16.656897
kfl00004_0060	69.094955	68.609673	66.452866	97.686943	90.835037	99.484398
kfl00004_0070	1.124877	1.140727	1.679364	0.784703	0.503378	0.774264
kfl00004_0080	0	0	0	0	0	0
kfl00004_0090	0	0	0	0	0	0
kfl00004_0100	0	0	0	0	0	0
kfl00004_0110	0	0	0	0	0	0
kfl00004_0120	0	0	0	0	0	0
kfl00004_0130	44.082554	47.04393	54.957642	90.469368	107.607224	102.540558
kfl00004_0150	0	0	0	0	0	0
kfl00004_0160	6.327387	6.703114	6.249884	3.61257	4.866902	3.878514
kfl00004_0170	10.712368	10.240086	13.703341	7.225711	8.444211	7.044344
kfl00004_0180	0	0	0	0	0	0
kfl00004_0190	0	0	0	0	0	0
kfl00004_0200	12.262901	9.294296	9.348718	11.81875	10.527679	14.61843
kfl00004_0210	14.867111	15.344008	14.899921	10.994396	9.094034	11.744444
kfl00004_0220	6.219791	9.952478	6.996576	5.179517	2.228078	4.839815
kfl00004_0230	14.397657	14.650461	11.954059	13.440983	15.195622	12.738738
kfl00004_0240	0	0	0	0	0	0
kfl00004_0250	3.336133	2.819108	2.396181	2.554962	2.540176	3.078363
kfl00004_0260	9.83283	8.94936	8.336967	8.148299	7.285007	8.661333
kfl00004_0270	324.010986	309.921509	301.253021	200.592484	187.014908	181.390793
kfl00004_0280	19.692425	18.054712	16.226393	12.759457	14.141052	10.60187
kfl00004_0290	13.649394	14.511645	14.366001	13.490316	16.17115	16.926039
kfl00004_0300	57.888115	64.260239	58.746449	48.731964	50.144123	36.840897
kfl00004_0310	28.731321	29.602022	33.535912	38.420898	34.51799	40.509312
kfl00004_0320	57.382431	64.866127	61.767307	49.650814	45.94455	47.109055
kfl00004_0330	40.039032	41.421429	39.002895	29.969496	28.681559	28.803963
kfl00004_0340	4.143043	4.605121	4.016412	1.747508	1.874953	1.695981
kfl00004_0343	0	0	0	0	0	0
kfl00004_0346	0	0	0	0	0	0
kfl00004_0350	0	0	0	0	0	0
kfl00004_0360	0	0	0	0	0	0
kfl00004_0370	11.545348	8.44888	8.853354	20.619297	21.114237	20.982483
kfl00004_0380	9.881871	9.546663	8.558107	7.320169	8.476683	8.133911
kfl00004_0385	2.070239	3.114165	2.065227	4.988065	4.005206	1.818107
kfl00004_0390	11.320271	11.200739	12.840318	11.295819	11.852084	12.287307
kfl00004_0410	23.943119	21.79476	25.060238	27.698023	24.234766	23.776896
kfl00004_0420	11.085625	11.601727	12.579599	19.891428	21.076632	18.834593
kfl00004_0430	21.126926	22.506767	19.973568	25.691713	25.724249	23.560705
kfl00004_0440	0	0	0	0.348981	0.522359	0.350423
kfl00004_0450	12.732144	13.101721	12.126971	12.282498	15.04759	12.034495
kfl00004_0460	0	0	0	0	0	0.137281
kfl00004_0470	0	0	0	0	0	0
kfl00004_0480	0.105373	0	0	0	0	0
kfl00004_0490	0	0	0	0	0	0
kfl00004_0500	21.202528	14.651852	15.477363	2.804134	2.945834	2.606997
kfl00004_0510	30.087646	27.038729	28.917841	13.219903	15.654817	16.484253
kfl00004_0520	9.35877	11.765441	10.504883	9.107611	8.860625	7.926415
kfl00004_0530	18.5826971890113	20.55172017901	18.7981602652234	20.2014783751108	22.5017484587923	22.5298138727687
kfl00004_0540	21.325142	23.072824	24.181614	29.115898	33.172401	34.698036
kfl00004_0550	45.006641	43.954258	40.057659	34.464138	39.491364	34.490959
kfl00004_0560	0	0	0	0	0	0
kfl00004_0570	0	0	0	0	0	0
kfl00004_0580	9.566985	10.468591	9.905013	7.55793	7.382817	8.119734
kfl00004_0600	7.185329	12.356556	7.878704	5.927996	5.617107	7.704319
kfl00004_0610	0	0	0	0	0	0
kfl00004_0620	60.680717	69.682571	60.722813	62.582333	56.219402	53.338444
kfl00004_0630	45.088062	49.918926	49.300911	40.432114	38.444138	42.691334
kfl00004_g11	140.411621	134.869476	134.947388	131.800034	143.912491	149.215683
kfl00004_g60	16.122028	13.646464	12.369617	12.448334	13.1618	13.713599
kfl00005_0010	0	0	0	0	0	0
kfl00005_0020	3.504588	3.554082	4.027325	3.261202	2.965043	3.558906
kfl00005_0030	8.862321	8.838436	6.575804	9.31539	9.081285	8.699126
kfl00005_0040	19.764324	21.281374	16.794182	11.927512	10.638988	9.655373
kfl00005_0050	73.531448	67.656609	70.547363	43.702847	56.324989	54.562023
kfl00005_0060	24.466812	26.337337	27.836767	30.070333	24.671803	20.526344
kfl00005_0070	33.147976	40.826748	39.154255	40.457264	39.153397	45.639111
kfl00005_0080	0	0	0	0	0	0
kfl00005_0090	53.468006	62.285454	60.435524	63.326294	55.687824	62.015892
kfl00005_0100	14.140893	15.727633	13.250502	8.437275	9.21057	10.318272
kfl00005_0110	9.836	9.758134	8.455508	8.253846	9.180587	9.810693
kfl00005_0120	29.072855	41.973553	40.251282	22.189678	23.079487	23.870663
kfl00005_0130	0	0	0	0	0	0
kfl00005_0140	0	0	0	0	0	0
kfl00005_0150	46.398434	33.512432	37.615635	28.665861	36.643551	36.540161
kfl00005_0160	7.559441	8.640459	7.91262	8.75668	5.273498	7.449008
kfl00005_0170	0	0	0	0	0	0
kfl00005_0180	20.580475	18.833523	19.333944	20.146072	23.539022	24.878326
kfl00005_0190	22.795454	28.633982	22.75753	25.140072	23.126324	24.877827
kfl00005_0200	3.601812	3.098816	3.327946	2.939259	3.848632	3.137966
kfl00005_0210	11.022789	7.350214	8.962307	15.190174	14.170994	16.698353
kfl00005_0220	13.68036	15.413667	18.164289	13.902304	16.250984	19.245926
kfl00005_0230	5.484199	4.781444	5.713561	5.932911	5.167678	4.880829
kfl00005_0240	3.762131	3.026894	4.219445	2.028972	1.786975	1.99231
kfl00005_0250	0	0	0	0	0	0
kfl00005_0260	0	0	0	0	0	0
kfl00005_0270	0	0	0	0	0	0
kfl00005_0280	0	0	0	0	0	0
kfl00005_0290	41.89603	36.390179	34.823269	25.66062	24.313099	22.777788
kfl00005_0300	81.612923	92.580017	93.899345	79.971222	73.969955	88.863083
kfl00005_0310	39.789345	41.826004	37.445965	36.817902	41.313641	34.584011
kfl00005_0320	0	0	0	0	0	0
kfl00005_0330	48.332661	37.500114	44.671864	17.410059	17.633034	14.873684
kfl00005_0340	11.920006	10.876688	12.808909	17.536644	19.390923	13.506864
kfl00005_0350	0	0	0	0.114727	0.056669	0.115201
kfl00005_0360	22.672775	16.646976	16.849827	18.581978	17.198633	13.994251
kfl00005_0370	0	0	0	0	0	0
kfl00005_0380	15.118223	17.930859	15.720579	19.012384	19.079248	18.599478
kfl00005_0390	25.510014	23.457491	23.307749	20.162642	20.860395	20.430531
kfl00005_0400	51.182014	48.484131	62.552795	52.593258	60.048828	64.337372
kfl00005_0410	0.013664	0.028217	0.180376	0.012571	0.013006	0.024167
kfl00005_0420	109.993515	109.631653	112.206764	97.27021	98.866974	89.541107
kfl00005_0430	18.360165	21.792322	21.204327	17.862949	17.240793	19.672152
kfl00005_0440	21.189302	30.291739	31.522757	33.968708	33.138744	33.093807
kfl00005_0450	19.365135	18.699598	21.640545	23.636223	17.131317	13.777862
kfl00005_0460	0.400207	0.264437	0	0.266808	0	0
kfl00005_0465	0	0	0	0	0	0
kfl00005_0470	0	0	0	0	0	0
kfl00005_0480	82.017242	77.874084	77.171646	78.556107	69.33197	74.310188
kfl00005_0490	69.678276	66.582947	69.210899	55.897633	57.243095	55.115482
kfl00005_0500	37.092392	33.042404	27.390791	27.299314	28.056652	24.542128
kfl00005_0510	137.304657	115.800636	133.392136	30.08449	30.404207	27.553438
kfl00005_0520	85.329521	75.523972	84.522766	43.874863	49.000702	46.044598
kfl00005_0530	0	0	0	0	0	0
kfl00005_0540	0	0	0	0	0	0
kfl00005_0550	0.729963	0.586114	1.085317	1.970201	1.162561	2.197505
kfl00005_0560	10.693471	11.150373	12.154103	10.797478	9.827795	12.165209
kfl00005_0570	19.83259	20.171982	19.293907	19.095751	19.388494	22.034777
kfl00005_0580	3.205557	2.754568	2.457086	0.694048	0.97203	0.704251
kfl00005_0590	9.212459	12.15718	10.011749	9.572663	12.434073	11.726538
kfl00005_0600	10.279329	7.352539	8.523659	13.439454	17.150829	14.1189
kfl00005_0610	266.903442	144.304657	150.786194	129.340454	152.843781	131.133789
kfl00005_0620	32.703178	29.030046	32.367298	26.76375	31.162777	29.512392
kfl00005_0630	7.273872	8.380004	7.73946	1.826765	3.296579	2.753772
kfl00005_0640	0	0	0	0	0	0
kfl00005_0650	29.39782	34.706795	31.388	22.03005	21.624666	24.318867
kfl00005_0660	80.4403	90.857613	92.875763	97.735947	100.887634	101.495804
kfl00005_0670	36.874496	23.584736	27.536249	15.5479	18.495216	11.221156
kfl00005_0680	1.366192	3.58724	4.132533	3.927209	3.379409	5.373024
kfl00005_0690	3.19347667480577	4.48830711098779	4.66147845246023	4.60795068257492	6.45225091342952	4.40758028375879
kfl00005_0700	17.719128	17.268951	11.395579	13.868752	11.488798	10.73202
kfl00005_g19	8.021171	8.16208	10.462678	12.721456	9.72404	12.000309
kfl00005_g42	0	0	0	0	0	0
kfl00006_0010	0	0	0	0	0	0
