geneID	control_1	control_2	high_light_1	high_light_2
kfl00002_0750	0	0	0	0
kfl00002_0760	0	0	0	0
kfl00002_0770	0	0	0	0
kfl00002_0780	0	0	0	0
kfl00002_0790	0	0	0	0
kfl00002_0800	0	0	0	0
kfl00002_g1	0	3.087284	0.988006	0
kfl00002_g17	0	1.088764	0.712601	0.558713
kfl00002_g30	0	0	0	0
kfl00002_g34	18.058001	9.515722	29.352316	37.34227
kfl00002_g40	0	0	0	0
kfl00002_g82	0	0	0	0
kfl00003_0010	0	0	0	0
kfl00003_0020	0	0	0	0
kfl00003_0030	7.6991	5.176319	6.217179	5.129075
kfl00003_0040	112.725945	95.324127	85.592972	72.575302
kfl00003_0050	2.986307	3.907733	3.766917	3.593352
kfl00003_0055	2.293885	3.9259	1.64409	2.260154
kfl00003_0060	6.480866	2.363386	0.86062	0
kfl00003_0070	31.700747	25.582752	45.697762	40.979435
kfl00003_0080	18.250307	22.746269	28.433702	26.823547
kfl00003_0090	16.599655	17.750305	3.237225	5.820318
kfl00003_0095	2.920995	0	0	0
kfl00003_0100	7.735998	6.775881	1.417555	1.074504
kfl00003_0110	21.585442	23.261099	41.998592	45.005627
kfl00003_0120	0	0	0	0
kfl00003_0130	16.942783	18.80752	2.408303	2.826474
kfl00003_0140	9.767359	9.714803	3.447671	6.053661
kfl00003_0150	8.742533	8.53382	6.397784	7.048735
kfl00003_0160	24.428946	17.185158	19.160242	20.02393
kfl00003_0170	28.566534	37.310513	27.154716	21.676273
kfl00003_0180	24.387892	21.518724	40.059479	43.582188
kfl00003_0190	0	0	0	0
kfl00003_0200	14.039415	5.197115	12.449583	12.249722
kfl00003_0210	87.445419	77.634178	45.420261	44.772503
kfl00003_0220	0	0	0	0
kfl00003_0230	0	0	0	0
kfl00003_0240	13.235964	11.371443	9.776166	13.18305
kfl00003_0250	4.584648	3.579293	5.184984	4.602239
kfl00003_0260	70.455124	59.211906	44.429424	43.260124
kfl00003_0270	36.772537	44.169708	25.199663	27.546209
kfl00003_0280	37.368484	21.04682	13.942884	12.686107
kfl00003_0290	178.725876	164.832672	144.637619	141.460373
kfl00003_0300	18.052349	8.272203	8.850559	6.920431
kfl00003_0310	13.475607	11.114676	7.247908	6.269938
kfl00003_0320	6.15852	5.578166	5.593237	6.292387
kfl00003_0330	0.416874446280992	0	0	0
kfl00003_0340	43.152489	46.179916	17.732159	15.885541
kfl00003_0350	8.492947	7.045778	9.129004	9.509822
kfl00003_0360	23.118139	23.147915	32.637371	29.402166
kfl00003_0370	25.525692	16.768354	15.43918	17.979368
kfl00003_0380	23.98103	24.696022	31.418297	31.442392
kfl00003_0390	0.070788	0.054216	0.019627	0.614271
kfl00003_0400	0	0	0	0
kfl00003_0410	2.876294	0.933293	0	3.267042
kfl00003_0420	0	0	0	0
kfl00003_0430	62.061813	60.330681	50.357716	45.36021
kfl00003_0440	0	6.519844	0.491922	2.199875
kfl00003_0450	0	0	0	0
kfl00003_0455	0	0	0	0
kfl00003_0460	6.795832	8.171273	3.624461	3.74308
kfl00003_0470	22.525314	23.919603	14.618028	15.816031
kfl00003_0480	29.052261	29.206806	19.11018	12.941285
kfl00003_0490	6.568791	8.941936	3.892624	4.597926
kfl00003_0500	0	0	0	0
kfl00003_0510	28.320457	21.561275	28.969769	32.509594
kfl00003_0520	0	0	0	0
kfl00003_0530	5.14135051413703	4.00590164371206	6.02489288013877	6.95685881491761
kfl00003_0540	23.284252	20.530941	10.285483	9.592748
kfl00003_0550	19.154995	13.167165	12.998075	10.956224
kfl00003_0560	19.796803	7.813524	5.128022	4.184386
kfl00003_0570	1.463655	1.98594	6.96605	7.791604
kfl00003_0580	3.644333	0	5.170906	9.411146
kfl00003_0590	124.477089	140.357742	269.725494	289.491028
kfl00003_0600	46.387177	39.083256	93.853966	111.743309
kfl00003_0610	0	0	0	0
kfl00003_0620	0	0	0	0
kfl00003_0630	31.036961	30.921801	32.900719	31.560469
kfl00003_0640	15.542571	16.141499	3.215441	3.197322
kfl00003_0645	34.49052	32.078575	75.505951	89.398521
kfl00003_0650	12.500316	15.879557	12.994845	10.077675
kfl00003_0660	4.620608	4.657262	3.201739	4.618236
kfl00003_0680	7.798929	7.287567	6.380113	8.467487
kfl00003_0690	32.215824	28.891882	41.100983	43.279621
kfl00003_0700	63.744137	57.409069	53.956776	46.161564
kfl00003_0710	123.408913	132.104706	88.436287	88.101013
kfl00003_0720	101.64711	83.94075	83.456306	101.129768
kfl00003_0730	39.840698	30.927544	10.318176	14.070844
kfl00003_0740	9.215346	11.474998	25.467241	27.143263
kfl00003_0750	34.467884	26.807753	12.552986	11.111802
kfl00003_0760	4.669034	5.460476	1.366216	1.116766
kfl00003_0770	24.627638	22.89472	5.203822	5.637863
kfl00003_g25	0	0	0	0
kfl00004_0010	0	0	0	0
kfl00004_0020	10.202219	12.203858	12.075427	15.602208
kfl00004_0030	88.992508	70.728645	48.700645	49.148632
kfl00004_0040	10.766884	5.141647	11.373072	10.153016
kfl00004_0060	6.580448	5.638407	7.478608	9.635334
kfl00004_0070	8.353234	7.061605	3.326811	1.905116
kfl00004_0080	0	0	0	0
kfl00004_0090	0	0	0	0
kfl00004_0100	0	0	0	0
kfl00004_0110	0	0	0	0
kfl00004_0120	0	0	0	0
kfl00004_0130	37.944542	36.236774	43.180634	54.470715
kfl00004_0150	0	0	0	0
kfl00004_0160	1.426101	0.596162	0	0
kfl00004_0170	9.218951	11.614421	2.928168	2.34538
kfl00004_0180	0	0	0	0
kfl00004_0190	0	0	0	0
kfl00004_0200	22.942656	22.628527	7.880877	11.048387
kfl00004_0210	110.85685	108.616325	25.508226	27.15255
kfl00004_0220	8.721566	11.428521	60.084526	61.137573
kfl00004_0230	8.747805	4.827841	3.564161	3.964068
kfl00004_0240	0	0	0	0
kfl00004_0250	3.976046	5.634728	0	0
kfl00004_0260	3.268202	3.686087	2.70727	3.752605
kfl00004_0270	73.008736	62.756954	52.341812	54.660999
kfl00004_0280	11.027713	13.421252	5.471726	7.393647
kfl00004_0290	5.931805	6.250775	4.275105	4.791891
kfl00004_0300	22.106812	24.29353	11.489206	15.24805
kfl00004_0310	41.984287	39.118141	45.482838	46.658333
kfl00004_0320	24.465305	22.193342	17.101448	19.617664
kfl00004_0330	8.528248	9.090329	6.361637	6.804659
kfl00004_0340	9.77199	10.022593	6.094028	7.842003
kfl00004_0343	0	0	0	0
kfl00004_0346	0	0	0	0
kfl00004_0350	0	0	0	0
kfl00004_0360	0	0	0	0
kfl00004_0370	58.48719	50.138817	66.45459	63.433205
kfl00004_0380	3.257915	3.422419	0.914209	0.457558
kfl00004_0385	14.478489	14.803995	10.93597	17.299009
kfl00004_0390	4.317637	4.749742	6.789984	6.53287
kfl00004_0410	10.73954	13.849688	7.479198	8.294395
kfl00004_0420	7.808571	6.934417	1.404952	2.603017
kfl00004_0430	3.276169	2.265195	6.117424	5.603341
kfl00004_0440	0	0	0	0
kfl00004_0450	2.121524	2.755499	3.813442	4.018748
kfl00004_0460	0.444471	1.164786	2.525273	4.748205
kfl00004_0470	0	0	0	0
kfl00004_0480	0	0	0	0
kfl00004_0490	0	0	0	0
kfl00004_0500	4.940896	2.955126	26.730289	31.019329
kfl00004_0510	8.018191	9.016195	6.481461	9.917319
kfl00004_0520	7.700999	4.916448	7.002561	4.156854
kfl00004_0530	11.8344094242309	10.2584024991771	8.54020158690973	11.900679850614
kfl00004_0540	3.343898	3.842615	6.092986	6.453769
kfl00004_0550	30.191975	24.156775	22.560684	22.81757
kfl00004_0560	0	0	0	0
kfl00004_0570	0	0	0	0
kfl00004_0580	2.119493	2.513177	3.504388	5.020132
kfl00004_0600	4.594179	0	2.957841	0
kfl00004_0610	0	0	0	0
kfl00004_0620	80.565659	70.723793	42.142773	48.024345
kfl00004_0630	27.847933	20.859503	29.81315	25.610868
kfl00004_g11	57.013084	47.11285	36.738094	43.378628
kfl00004_g60	9.821939	9.753458	10.911948	13.049806
kfl00005_0010	0	0	0	0
kfl00005_0020	2.339688	2.640326	0	0
kfl00005_0030	3.468219	3.364748	0	1.234447
kfl00005_0040	1.479527	0.964539	0	0
kfl00005_0050	9.155139	13.040847	46.889534	45.742718
kfl00005_0060	60.828594	64.433594	34.618435	42.327827
kfl00005_0070	64.289154	71.007195	105.64827	99.262886
kfl00005_0080	0	0	0	0
kfl00005_0090	52.479759	45.96241	35.843544	32.892452
kfl00005_0100	7.823245	4.168269	2.900761	1.905988
kfl00005_0110	4.450927	2.816278	2.794199	2.442739
kfl00005_0120	7.287511	5.873332	3.759784	4.64246
kfl00005_0130	0	0	0.47981	0
kfl00005_0140	0	0	0	0
kfl00005_0150	107.954308	94.406876	147.18573	150.162323
kfl00005_0160	1.488939	3.936128	4.218857	3.179146
kfl00005_0170	0	0	0	0
kfl00005_0180	8.942348	6.250382	8.251144	8.938889
kfl00005_0190	31.085516	22.518293	30.885889	31.887178
kfl00005_0200	4.154467	3.075287	4.162971	3.013237
kfl00005_0210	270.618286	268.282684	165.791397	171.129517
kfl00005_0220	12.634718	21.48629	24.191687	31.439806
kfl00005_0230	7.36678	5.07527	8.714658	6.159665
kfl00005_0240	0	0	0.670502	1.459961
kfl00005_0250	0	0	0	0
kfl00005_0260	0	0	0	0
kfl00005_0270	0	0	0	0
kfl00005_0280	0	0	0	0
kfl00005_0290	11.270563	11.220655	15.005447	17.61838
kfl00005_0300	27.194828	26.398054	64.429298	60.288582
kfl00005_0310	28.499226	32.800968	16.896502	16.08416
kfl00005_0320	0	0	0	0
kfl00005_0330	14.023129	13.638047	45.019974	51.032871
kfl00005_0340	23.054432	15.109243	45.636528	50.048439
kfl00005_0350	0	0	0	0
kfl00005_0360	21.437477	16.869875	10.427779	9.054543
kfl00005_0370	0	0	0	0
kfl00005_0380	3.709642	3.750916	7.574862	6.465731
kfl00005_0390	7.013581	7.885904	5.415133	6.027762
kfl00005_0400	141.41922	127.75795	1212.796021	1225.635742
kfl00005_0410	0.329169	0.060252	0.173142	0.12244
kfl00005_0420	72.498581	79.31768	138.539932	144.226212
kfl00005_0430	14.532867	9.614415	11.422366	11.989245
kfl00005_0440	42.578484	37.589622	22.948481	15.531584
kfl00005_0450	15.004679	16.604631	6.962835	5.866066
kfl00005_0460	0	0	0	0
kfl00005_0465	0	0	0	0
kfl00005_0470	0	0	0	0
kfl00005_0480	157.778519	144.635315	175.063293	184.518967
kfl00005_0490	140.423035	92.706841	167.840439	165.806198
kfl00005_0500	278.438599	283.700928	46.951752	65.888222
kfl00005_0510	20.513039	22.872622	10.900304	11.271842
kfl00005_0520	54.840736	52.59655	77.010239	65.918488
kfl00005_0530	0	0	0	0
kfl00005_0540	0	0	0	0
kfl00005_0550	8.726716	6.037681	12.872783	18.781584
kfl00005_0560	18.25057	11.196849	8.543035	9.640198
kfl00005_0570	13.857764	13.591837	14.385986	15.712403
kfl00005_0580	4.40867	0	0	0
kfl00005_0590	3.356776	4.54586	1.585789	2.360886
kfl00005_0600	14.755059	13.274442	19.796553	17.760347
kfl00005_0610	3344.114746	2948.222656	1799.318481	1777.705566
kfl00005_0620	17.483526	23.366056	13.619532	15.465359
kfl00005_0630	3.64608	3.309637	6.124384	9.417928
kfl00005_0640	0	0	0	0
kfl00005_0650	16.434694	14.724033	9.097709	7.717995
kfl00005_0660	111.029984	93.80468	85.629318	81.113899
kfl00005_0670	15.113018	20.853201	15.84606	13.466961
kfl00005_0680	0	0	0	2.510073
kfl00005_0690	10.7613265941546	10.6792906241213	29.3290859948206	36.5270350070292
kfl00005_0700	20.095324	15.176178	15.788598	25.490158
kfl00005_g19	0	1.048528	0	2.833531
kfl00005_g42	0	0	0	0
kfl00006_0010	0	0	0	0
kfl00006_0020	236.749023	217.6698	190.735809	177.643066
kfl00006_0030	16.137495	15.753947	36.442543	36.548145
kfl00006_0040	1364.760254	1514.751099	1215.377319	1241.144409
kfl00006_0050	27.349018	27.002602	17.34411	17.929438
kfl00006_0060	28.579416	36.482647	36.250092	36.917675
kfl00006_0070	9.432687	7.831865	11.861862	13.082987
kfl00006_0080	2.983679	5.316898	0.257991	1.177357
kfl00006_0090	0	0	0	0
kfl00006_0100	5.946396	5.797442	8.11167	6.466351
kfl00006_0110	6.123775	4.5333	1.573865	2.901917
kfl00006_0120	4.964575	5.430808	8.617242	8.557954
kfl00006_0130	15.155272	17.445944	10.854917	12.444768
kfl00006_0140	1716.299072	1878.695312	1697.543945	1667.532959
kfl00006_0150	67.514252	63.342148	144.663116	137.234512
kfl00006_0160	7.14599	6.977931	11.923309	9.86413
kfl00006_0170	28.863091	22.08968	28.503483	33.823723
kfl00006_0180	0	0	0.479653	0
kfl00006_0190	3.627006	1.960127	0.712281	0
kfl00006_0200	12.77429	8.820137	5.873767	8.14045
kfl00006_0210	4.936271	7.625007	4.421616	4.707004
kfl00006_0220	20.758835	21.417372	9.000828	13.90497
kfl00006_0230	32.540157	32.703396	26.901562	25.612597
kfl00006_0240	14.350861	17.708073	26.96633	32.04353
kfl00006_0250	10.307089	8.757248	3.287764	5.365614
kfl00006_0260	39.190895	33.650398	15.772925	23.008724
kfl00006_0270	107.548164	106.953667	174.472565	183.290741
kfl00006_0280	1.237803	1.340424	1.749214	0.676457
kfl00006_0290	0	0	0	0
kfl00006_0300	0	0	0	0
kfl00006_0310	0	0	0	0
kfl00006_0320	0	0	0	0
kfl00006_0330	27.651846	37.462963	31.724474	17.331812
kfl00006_0340	16.825714	18.23662	11.724852	9.230864
kfl00006_0350	113.340385	99.923561	235.026642	243.103836
kfl00006_0360	159.743698	130.602356	91.499336	97.108017
kfl00006_0370	6.970427	10.039174	9.670307	10.48941
kfl00006_0380	85.890846	90.202301	115.385628	118.597694
kfl00006_0390	6.162412	6.093379	5.619215	8.933945
kfl00006_0400	453.394165	446.994019	475.678925	525.680908
kfl00006_0410	5.677927	6.200027	9.374579	9.172965
kfl00006_0420	2.460871	2.002636	0.643612	0.268995
kfl00006_0430	6.033046	4.488585	1.285317	1.14728
kfl00006_0440	4.045575	2.936743	1.019718	2.897637
kfl00006_0450	0	0	0	0
kfl00006_0460	8.34236	10.061069	0	1.864065
kfl00006_0470	190.362656	199.957642	250.809296	221.359238
kfl00006_0480	4.58559	4.129672	12.423684	10.132761
kfl00006_0490	2.161727	3.239987	0.564661	0
kfl00006_0500	9.738281	9.121005	6.155213	6.851624
kfl00006_0510	1.380863	2.699032	1.51539	2.090752
kfl00006_0520	19.701469	19.468828	20.574694	21.177212
kfl00006_0530	0	0	0	0
kfl00006_0540	0	0	0	0
kfl00006_0550	53.488281	56.745998	31.678085	36.876205
kfl00006_0560	10.938187	9.362654	5.502775	5.568352
kfl00006_0580	0	0	0	0
kfl00006_0590	37.863472	34.860123	16.836016	9.062625
kfl00006_0600	1.788217	1.117981	0	0.483235
kfl00006_0610	6.755883	8.519786	10.221274	7.592757
kfl00006_0620	0	0	0	0
kfl00006_0630	0	0	0	0
kfl00006_0640	0	0	0	0
kfl00006_0650	0	0	0	0
kfl00006_0660	1.141879	2.027787	0	0
kfl00006_0670	24.085775	24.962889	41.146095	55.248928
kfl00006_0680	0	0	0	0
kfl00006_0700	36.839638	46.450737	21.661306	16.681713
kfl00006_0710	91.646858	101.002808	191.466949	219.796646
kfl00006_0720	11.793633	8.193641	2.06791	1.408437
kfl00006_0730	19.218168	21.276243	51.983131	58.501671
kfl00006_0740	26.93965	32.893471	68.970657	66.557587
kfl00006_0750	4.02561	6.854494	9.589168	9.512677
kfl00006_0760	52.89135	61.518478	61.355232	52.469601
kfl00006_0770	248.373947	229.065475	155.5849	169.779678
kfl00006_0780	10.22273	3.809327	4.51861	4.393954
kfl00006_0790	0.698484	0.514228	1.886315	2.687582
kfl00006_0800	8.730304	9.265774	8.48784	9.945833
kfl00006_0810	13.098283	27.813601	22.718782	19.138269
kfl00006_0820	23.579027	19.243965	23.574354	24.02984
kfl00006_0830	25.13459	24.421219	15.750638	14.165854
kfl00006_0840	13.152372	13.466964	4.055872	3.727948
kfl00006_0850	12.198157	12.309695	21.971355	20.403728
kfl00006_0860	21.34548	19.977654	33.675617	35.462116
kfl00006_0870	28.301666	23.631792	12.498629	15.642069
kfl00006_0880	0	0	0	0
kfl00006_0890	0	0	0	0
kfl00006_0900	14.084464	15.541736	11.172349	11.720511
kfl00006_0910	0	0	0	0
kfl00006_0920	0	0	0	0
kfl00006_0930	0	0	0	0
kfl00006_0950	0	0	0	0
kfl00006_0960	0	0	0	0
kfl00006_g22	62.346268	107.725777	42.915775	33.664024
kfl00006_g49	0	0	0	0
kfl00007_0010	0	0	0	0
kfl00007_0020	0.291391	0	0	0
kfl00007_0030	0.20554	0.036875	0.257814	0.027165
kfl00007_0040	15.806431	13.38788	37.838604	40.989468
kfl00007_0050	223.065826	218.105408	75.156799	94.789352
kfl00007_0060	0.365804	0	0	0
kfl00007_0070	0.919993	0	0	0
kfl00007_0080	0	0	0	0.452966
kfl00007_0085	0	0	1.705241	1.971887
kfl00007_0090	8.969141	7.2493	7.61789	9.430131
kfl00007_0100	7.875499	10.933156	4.844697	6.405898
kfl00007_0110	274.685913	226.347427	125.237068	97.714928
kfl00007_0120	18.820738	20.784332	4.212504	1.278702
kfl00007_0130	0	0	0	0
kfl00007_0140	0	0	0	0
kfl00007_0150	0	0	0	0
kfl00007_0160	6.162916	5.061579	0	0
kfl00007_0170	0	0	0	0
kfl00007_0180	0	0	0	0
kfl00007_0190	6.079368	6.630687	3.841725	1.5731
kfl00007_0200	2.906668	5.545773	1.009142	2.755191
kfl00007_0210	1.856618	1.085091	0	1.463695
kfl00007_0220	0	0	0	0
kfl00007_0230	16.314579	12.422497	25.592178	30.316311
kfl00007_0240	14.986893	11.796281	3.715552	3.595448
kfl00007_0250	36.303497	34.196938	39.485806	41.638802
kfl00007_0260	7.160738	3.897382	2.76962	3.551169
kfl00007_0270	18.696447	14.810966	10.380518	12.758903
kfl00007_0280	23.44183	21.995609	45.453552	48.685387
kfl00007_0290	0	0	0	0
kfl00007_0300	0	0	0	0
kfl00007_0310	0	0	0	0
kfl00007_0320	2.914983	3.83521	0	1.049921
kfl00007_0330	27.109188	39.770355	28.688667	30.78677
kfl00007_0335	0	0	0	0
kfl00007_0340	11.996897	12.693701	6.03776	10.124123
kfl00007_0350	4.070821	1.57378	13.458467	15.592915
kfl00007_0360	60.297855	42.935505	53.757336	52.976192
kfl00007_0370	0	0	0	0
kfl00007_0380	0	0	0	0
kfl00007_0390	8.137743	5.143316	10.732105	10.357347
kfl00007_0400	12.38867	11.097046	26.462313	24.528458
kfl00007_0410	29.558996	26.740181	23.743206	34.921776
kfl00007_0420	29.184704	25.522614	35.391182	34.464691
kfl00007_0430	41.719723	36.111816	34.355167	36.555126
kfl00007_0440	0	0	0	0
kfl00007_0445	0	0	0.746919	0
kfl00007_0450	0	0	0	0
kfl00007_0460	21.07131	17.539545	13.58089	15.869639
kfl00007_0470	10.380129	12.08572	10.400339	10.843029
