geneID	control_1	control_2	high_light_1	high_light_2
kfl00001_0400	7.677093	4.649362	5.99099	9.034368
kfl00001_0410	6.091249	2.818523	0.600538	2.049198
kfl00001_0420	69.173805	57.993	49.258373	56.103054
kfl00001_0430	3.667525	1.879083	3.859852	2.942995
kfl00001_0440	23.095596	22.626099	21.357285	16.344732
kfl00001_0450	31.417286	32.320763	18.382017	20.031698
kfl00001_0460	26.061239	26.190161	25.897667	26.506067
kfl00001_0470	30.179474	39.135635	16.315781	18.047026
kfl00001_0480	9.36531	10.871788	2.715577	3.870959
kfl00001_0490	13.56717	12.628085	5.355898	3.600219
kfl00001_0500	104.636543	95.307121	81.244179	82.95459
kfl00001_0510	4.712131	9.925211	14.400756	11.596777
kfl00001_0520	9.056993	9.437604	6.112442	8.850384
kfl00001_0530	0	0	0	0
kfl00001_0540	0	0	0	0
kfl00001_0550	11.348525	14.433984	4.662197	7.076602
kfl00001_0560	14.133496	21.192429	8.638286	13.208224
kfl00001_0570	0.935113	0.913227	0.160213	0.315081
kfl00001_0580	12.754047	14.245949	17.974867	13.853214
kfl00001_0590	29.190035	22.289661	10.87674	12.013306
kfl00001_0600	7.877444	11.147374	3.291405	3.896536
kfl00001_0610	13.815941	16.505301	5.201011	8.323012
kfl00001_0620	1603.954102	1632.007202	1451.716431	1380.877319
kfl00001_0630	0	0	0	0
kfl00001_0640	2.585275	2.363121	3.227846	4.204843
kfl00001_0650	80.972092	71.653503	55.492142	53.442677
kfl00001_0660	14.708686	9.649432	11.694849	11.865688
kfl00001_0670	11.538937	9.020795	15.315669	16.920134
kfl00001_0680	0	0	0	0
kfl00001_0690	4.421801	3.993992	0	0
kfl00001_0700	1.680324	3.046459	0	0.91441
kfl00001_0710	13.045211	13.697658	10.931434	13.541533
kfl00001_0720	2.909706	2.43824	1.444098	0.868087
kfl00001_0730	49.43943	50.344769	42.711941	49.742184
kfl00001_0740	98.931534	87.771439	60.215946	46.637466
kfl00001_0750	16.763254	18.632578	11.479289	12.617796
kfl00001_0760	4.33991	3.717474	0.726303	1.209636
kfl00001_0770	115.347565	118.549156	83.871468	72.375145
kfl00001_0780	13.110407	10.230755	5.923149	9.023706
kfl00001_0785	2.7469	2.453317	3.921532	3.363081
kfl00001_0790	24.844809	26.633841	43.908054	45.245682
kfl00001_0800	76.409142	77.51049	124.365494	106.441116
kfl00001_0810	23.136	23.947464	360.735291	370.282776
kfl00001_0820	7.529001	3.366172	36.023209	34.767452
kfl00001_0830	16.867956	17.290545	13.811133	11.663033
kfl00001_0840	4.768779	3.985043	2.491026	3.3339
kfl00001_0850	52.610695	52.149052	15.966671	18.63796
kfl00001_0860	42.21447	29.376554	38.391773	41.489532
kfl00001_0870	0	0	0	0
kfl00002_0010	52.66991	48.430416	35.892994	31.884756
kfl00002_0020	45.941395	40.675571	34.87336	36.98542
kfl00002_0030	70.723007	63.929585	35.984642	37.669453
kfl00002_0040	27.120182	22.768576	12.286389	11.971879
kfl00002_0050	195.077667	217.579254	122.225548	128.745651
kfl00002_0060	12.657017	9.447509	27.159914	29.624743
kfl00002_0070	77.848969	67.865234	55.825535	66.916786
kfl00002_0080	105.500328	106.837776	103.470535	93.383224
kfl00002_0090	0	0	0.056432	0
kfl00002_0100	106.474442	119.251503	83.959198	68.189423
kfl00002_0110	11.66783	16.223089	13.198915	12.067098
kfl00002_0120	134.934937	119.387566	313.490448	329.304352
kfl00002_0130	20.655439	21.831789	13.931911	12.295555
kfl00002_0140	71.365379	73.059586	60.54303	72.852654
kfl00002_0150	8.668509	7.301972	15.548448	16.056061
kfl00002_0160	230.598618	214.472488	207.081192	217.658478
kfl00002_0170	5.544289	5.689956	5.76839	5.889782
kfl00002_0180	10.563466	12.423789	6.181551	7.281417
kfl00002_0190	0	2.79756	0	0
kfl00002_0200	6.057826	4.712645	2.167795	5.304703
kfl00002_0210	226.248688	216.197296	215.814789	217.303192
kfl00002_0220	8.795271	5.246498	3.865019	4.336576
kfl00002_0240	53.312607	54.330158	15.612845	22.843039
kfl00002_0250	0	0	0	0
kfl00002_0260	0	0	0	0
kfl00002_0270	0	0	0	0
kfl00002_0280	20.214148	22.968796	17.817106	19.391405
kfl00002_0290	0.875404	0	0	0
kfl00002_0300	52.809662	41.28384	18.160702	15.912078
kfl00002_0310	17.601364	23.533257	11.721176	9.134314
kfl00002_0320	26.240366	17.220192	39.124752	41.718441
kfl00002_0330	50.501225	40.557068	144.637543	149.683914
kfl00002_0340	2.799589	2.937856	1.400857	0.486695
kfl00002_0350	5.71106	7.943076	8.068883	4.81482
kfl00002_0360	12.519663	11.63077	7.340639	9.692693
kfl00002_0370	143.473526	139.384735	37.172523	25.097355
kfl00002_0380	9.913686	10.0069	7.934968	8.687818
kfl00002_0390	27.030394	25.883137	46.410965	53.51347
kfl00002_0400	0	0	0	0
kfl00002_0410	0	0	0	0
kfl00002_0420	62.569721	66.953957	55.529396	57.894333
kfl00002_0430	50.198254	50.001625	51.527691	41.500668
kfl00002_0440	108.95269	120.504013	181.379272	181.72261
kfl00002_0450	8.287839	9.58342	7.114057	7.444732
kfl00002_0460	18.002155	19.66798	7.715396	5.793903
kfl00002_0470	4.98005	4.093184	6.362826	3.184007
kfl00002_0480	43.095078	37.264248	12.213888	13.30361
kfl00002_0490	35.553448	33.306446	35.641808	33.40892
kfl00002_0500	58.712696	45.876766	44.781105	53.814884
kfl00002_0510	21.986027	21.163265	27.454451	31.00448
kfl00002_0520	14.416126	27.763287	28.985634	28.87756
kfl00002_0530	47.011082	55.010647	139.263809	168.998672
kfl00002_0540	0	0	0	0
kfl00002_0560	18.484152	16.352472	33.231014	42.755749
kfl00002_0570	55.87793	63.421425	72.296135	68.492104
kfl00002_0580	60.515514	53.744946	81.290871	84.168983
kfl00002_0590	0	0	0	0
kfl00002_0595	2.722256	4.2607	1.95469	0.939858
kfl00002_0600	0	0	0	0
kfl00002_0605	0	0	0	0
kfl00002_0610	15.71791	13.030777	45.524769	44.906731
kfl00002_0620	29.004232	26.171986	21.652113	19.985428
kfl00002_0630	12.347571	11.04584	10.106194	9.666405
kfl00002_0640	5.16707	0	1.991828	5.677588
kfl00002_0650	15.029412	12.09481	7.537344	10.64502
kfl00002_0660	0	0	0	0
kfl00002_0670	53.040405	51.379108	21.294741	18.480558
kfl00002_0680	7.628869	10.76871	21.256052	25.79768
kfl00002_0690	12.613476	13.560158	7.792459	10.212388
kfl00002_0700	18.82778	14.558294	10.046909	14.387087
kfl00002_0710	65.646973	57.310204	49.442726	36.75832
kfl00002_0720	18.501432	23.620747	7.054227	9.852991
kfl00002_0730	5.483234	7.74591	4.353264	2.729967
kfl00002_0740	0.220664	0.082407	0	0
kfl00002_0750	0	0	0	0
kfl00002_0760	0	0	0	0
kfl00002_0770	0	0	0	0
kfl00002_0780	0	0	0	0
kfl00002_0790	0	0	0	0
kfl00002_0800	0	0	0	0
kfl00002_g1	0	2.893977	0.989405	0
kfl00002_g17	0	0.818214	0.798804	0.621408
kfl00002_g30	0	0	0	0
kfl00002_g34	17.308537	9.124875	30.947897	37.99435
kfl00002_g40	0	0	0	0
kfl00002_g82	0	0	0	0
kfl00003_0010	0	0	0	0
kfl00003_0020	0	0	0	0
kfl00003_0030	7.793954	4.958541	6.198673	4.745636
kfl00003_0040	113.18219	95.400337	86.058258	72.139977
kfl00003_0050	3.377964	3.749733	3.494219	3.350255
kfl00003_0055	2.036843	3.864544	1.669571	1.915083
kfl00003_0060	6.052526	2.656893	0.888769	0
kfl00003_0070	30.543282	26.332788	43.263275	40.682064
kfl00003_0080	18.348881	23.992409	28.146072	27.149694
kfl00003_0090	17.043484	17.70167	2.990285	5.352391
kfl00003_0095	2.819319	0	0	0
kfl00003_0100	7.772526	6.650982	1.601757	1.032941
kfl00003_0110	21.722202	23.562603	42.337315	44.702579
kfl00003_0120	0	0	0	0
kfl00003_0130	17.170713	19.373169	2.895024	2.608764
kfl00003_0140	9.553898	9.510166	3.916128	6.104974
kfl00003_0150	8.924077	9.388688	6.686401	7.703072
kfl00003_0160	23.840328	17.447227	19.994873	20.004606
kfl00003_0170	30.307821	36.706509	26.791124	21.512774
kfl00003_0180	22.459743	22.119314	40.776016	44.168724
kfl00003_0190	0	0	0	0
kfl00003_0200	13.3368	5.303266	12.765722	12.030201
kfl00003_0210	86.132988	77.249184	44.895042	45.388931
kfl00003_0220	0	0	0	0
kfl00003_0230	0	0	0	0
kfl00003_0240	12.702175	11.3627	9.764929	13.088463
kfl00003_0250	4.903399	3.805329	4.853108	4.236876
kfl00003_0260	66.509438	62.938721	42.840912	44.6483
kfl00003_0270	35.81617	43.435482	24.157112	26.543272
kfl00003_0280	36.741215	21.009705	14.512331	12.077171
kfl00003_0290	181.022812	163.564911	144.05098	143.40712
kfl00003_0300	17.724854	9.165522	8.753312	6.279324
kfl00003_0310	13.361733	11.65519	7.093648	5.954346
kfl00003_0320	6.639154	5.608261	5.635027	6.500888
kfl00003_0330	0.469638545454545	0	0	0
kfl00003_0340	42.510406	46.331524	16.592686	16.089674
kfl00003_0350	8.269032	7.514135	9.293262	9.258431
kfl00003_0360	21.92979	22.370369	32.307056	29.88772
kfl00003_0370	25.92367	17.79051	15.547096	17.036762
kfl00003_0380	23.874947	25.183887	31.249357	30.972799
kfl00003_0390	0.083837	0.070702	0.000863	0.509664
kfl00003_0400	0	0	0	0
kfl00003_0410	3.047961	0.699884	0	3.054564
kfl00003_0420	0	0	0	0
kfl00003_0430	62.053265	61.964893	49.417248	45.04398
kfl00003_0440	1.156574	6.429219	0.86619	2.039135
kfl00003_0450	0	0	0	0
kfl00003_0455	0	0	0	0
kfl00003_0460	6.854594	8.83608	3.287809	3.470096
kfl00003_0470	22.132589	21.801601	14.39822	16.332043
kfl00003_0480	27.713835	28.318552	19.111877	11.26317
kfl00003_0490	7.004732	9.341073	4.494807	4.285606
kfl00003_0500	0	0	0	0
kfl00003_0510	27.859789	21.057917	29.338854	33.521614
kfl00003_0520	0	0	0	0
kfl00003_0530	5.27443260468343	4.33672311292281	5.82828662307025	7.07984440901995
kfl00003_0540	25.155643	19.842655	10.129902	9.755942
kfl00003_0550	18.536018	13.376584	13.941485	11.077184
kfl00003_0560	19.053467	8.629742	5.513532	4.540441
kfl00003_0570	1.822759	1.934175	6.873157	7.97412
kfl00003_0580	3.621425	0	5.574398	9.645046
kfl00003_0590	128.454803	140.202087	269.810242	286.087921
kfl00003_0600	44.920586	39.252102	92.809311	111.784988
kfl00003_0610	0	0	0	0
kfl00003_0620	0	0	0	0
kfl00003_0630	31.647217	30.8239	31.298018	31.657677
kfl00003_0640	16.230526	16.077486	3.663948	3.019351
kfl00003_0645	33.721638	30.141731	73.25386	87.937424
kfl00003_0650	12.767188	15.959506	12.89407	9.647762
kfl00003_0660	5.231446	4.796388	3.2435	5.204084
kfl00003_0680	7.938556	6.877936	6.959479	8.334064
kfl00003_0690	31.860006	28.535404	41.884598	41.59684
kfl00003_0700	62.280037	57.50835	55.309139	46.648762
kfl00003_0710	122.756302	129.054138	90.962265	86.544884
kfl00003_0720	103.646042	83.476105	83.538734	100.591965
kfl00003_0730	39.917217	31.071798	10.212708	14.045881
kfl00003_0740	8.932207	10.499272	25.20998	26.461838
kfl00003_0750	34.870613	28.677494	11.755223	10.861187
kfl00003_0760	4.633492	5.391562	1.026112	1.017985
kfl00003_0770	25.505341	22.679699	5.67149	5.565135
kfl00003_g25	0	0	0	0
kfl00004_0010	0	0	0	0
kfl00004_0020	10.326665	12.791142	11.668424	15.179207
kfl00004_0030	89.777382	71.581284	49.122875	47.86237
kfl00004_0040	10.817587	5.536729	11.649618	10.223462
kfl00004_0060	6.33938	5.715473	7.510069	9.507564
kfl00004_0070	8.536672	7.377253	3.267909	1.809665
kfl00004_0080	0	0	0	0
kfl00004_0090	0	0	0	0
kfl00004_0100	0	0	0	0
kfl00004_0110	0	0	0	0
kfl00004_0120	0	0	0	0
kfl00004_0130	36.375549	36.781387	43.651772	53.123032
kfl00004_0150	0	0	0	0
kfl00004_0160	1.330041	0.48726	0	0
kfl00004_0170	8.953344	12.324575	2.85973	2.151087
kfl00004_0180	0	0	0	0
kfl00004_0190	0	0	0	0
kfl00004_0200	22.540298	21.858934	7.586637	11.084755
kfl00004_0210	111.888054	111.50705	25.965609	26.552839
kfl00004_0220	9.024571	11.879255	58.434898	63.098457
kfl00004_0230	8.669024	5.271665	3.757037	3.857754
kfl00004_0240	0	0	0	0
kfl00004_0250	4.352176	5.801154	0	0
kfl00004_0260	3.220513	3.699032	2.564893	3.856453
kfl00004_0270	70.953453	63.442917	51.772194	54.382614
kfl00004_0280	11.427719	13.491488	5.612078	6.668772
kfl00004_0290	5.860779	6.043763	4.493872	4.727843
kfl00004_0300	22.654119	24.596273	11.64004	15.135736
kfl00004_0310	42.502312	35.467358	43.844994	47.875053
kfl00004_0320	24.508453	22.685436	16.767252	19.461674
kfl00004_0330	8.304253	10.098017	7.478539	7.229457
kfl00004_0340	9.208815	10.624866	6.307907	7.46874
kfl00004_0343	0	0	0	0
kfl00004_0346	0	0	0	0
kfl00004_0350	0	0	0	0
kfl00004_0360	0	0	0	0
kfl00004_0370	60.091656	50.591667	64.936691	63.582985
kfl00004_0380	3.381365	3.27317	0.935923	0.601335
kfl00004_0385	14.556431	15.133571	11.932489	16.301229
kfl00004_0390	4.273685	4.520133	6.394568	6.589034
kfl00004_0410	10.982619	13.220809	7.384652	7.259104
kfl00004_0420	6.949212	7.212732	1.589293	2.483576
kfl00004_0430	3.641749	2.524365	5.595982	5.611623
kfl00004_0440	0	0	0	0
kfl00004_0450	2.214255	2.703182	3.822639	3.746522
kfl00004_0460	0.559146	1.270523	2.381525	4.88245
kfl00004_0470	0	0	0	0
kfl00004_0480	0	0	0	0
kfl00004_0490	0	0	0	0
kfl00004_0500	4.769972	3.213218	26.027973	30.863369
kfl00004_0510	8.289755	8.967499	6.479193	9.453679
kfl00004_0520	8.744237	5.54714	7.051573	4.203845
kfl00004_0530	11.8517994262565	9.98977084846183	8.67431213495379	11.6853159694898
kfl00004_0540	3.405307	4.10277	6.32639	6.467677
kfl00004_0550	29.811298	24.326385	22.516029	22.380358
kfl00004_0560	0	0	0	0
kfl00004_0570	0	0	0	0
kfl00004_0580	1.891327	2.636404	3.424481	5.31941
kfl00004_0600	4.641531	0	2.831391	0
kfl00004_0610	0	0	0	0
kfl00004_0620	81.304031	73.013008	42.972031	45.454456
kfl00004_0630	27.342815	21.818647	31.01549	25.119305
kfl00004_g11	58.304527	47.314762	37.523148	43.709267
kfl00004_g60	9.70389	9.164819	10.143061	12.831724
kfl00005_0010	0	0	0	0
kfl00005_0020	2.490511	2.871604	0	0
kfl00005_0030	3.566632	3.062757	0	1.088124
kfl00005_0040	1.672619	1.536153	0	0
kfl00005_0050	8.690235	12.694503	46.116051	45.418598
kfl00005_0060	63.887436	63.651814	36.316448	43.004444
kfl00005_0070	68.577751	70.659691	102.78093	99.186005
kfl00005_0080	0	0	0	0
kfl00005_0090	53.450974	46.947403	33.616848	31.938995
kfl00005_0100	6.856669	4.774633	3.166518	2.301564
kfl00005_0110	4.486562	2.90695	2.398838	2.256253
kfl00005_0120	7.162802	6.262766	4.133656	4.959742
kfl00005_0130	0	0	0.540953	0
kfl00005_0140	0	0	0	0
kfl00005_0150	109.042992	94.83316	146.492599	149.273514
kfl00005_0160	1.416844	4.211777	4.323448	3.697983
kfl00005_0170	0	0	0	0
kfl00005_0180	9.056354	5.899829	7.919771	9.523907
kfl00005_0190	30.436863	23.681376	29.476877	30.273045
kfl00005_0200	4.554536	2.89215	4.407856	3.198982
kfl00005_0210	270.086029	267.297974	163.456833	171.067902
kfl00005_0220	13.076846	21.217598	24.363781	30.138664
kfl00005_0230	6.883897	6.190233	7.982922	5.897279
kfl00005_0240	0.425418	0	0.687264	1.461427
kfl00005_0250	0	0	0	0
kfl00005_0260	0	0	0	0
kfl00005_0270	0	0	0	0
kfl00005_0280	0	0	0	0
kfl00005_0290	11.734931	11.469451	14.56946	18.236065
kfl00005_0300	26.615292	26.802801	66.905075	61.553276
kfl00005_0310	28.630587	33.105621	16.423288	16.521528
kfl00005_0320	0	0	0	0
kfl00005_0330	13.983138	13.437998	44.235558	51.297661
kfl00005_0340	22.459869	16.40399	46.975945	50.060368
kfl00005_0350	0	0	0	0
kfl00005_0360	20.820198	17.147554	10.169511	8.634283
kfl00005_0370	0	0	0	0
kfl00005_0380	3.442137	3.643992	7.331774	6.614319
kfl00005_0390	7.214704	8.222869	5.096898	6.062252
kfl00005_0400	139.025436	126.489418	1211.103027	1229.467407
kfl00005_0410	0.071868	0.071588	0.169082	0.138528
kfl00005_0420	72.524818	77.978966	136.672958	145.099579
kfl00005_0430	14.575108	9.464861	10.842487	12.477165
kfl00005_0440	43.970547	36.301975	22.131857	15.357052
kfl00005_0450	14.229901	16.865576	7.223668	4.958288
kfl00005_0460	0	0	0	0
kfl00005_0465	0	0	0	0
kfl00005_0470	0	0	0	0
kfl00005_0480	154.405563	143.963699	173.507904	185.05426
kfl00005_0490	137.135056	93.579453	165.882355	164.432144
kfl00005_0500	280.442291	282.650513	49.869278	64.622223
kfl00005_0510	20.045156	22.67231	11.521581	10.903808
kfl00005_0520	53.581905	50.821602	73.820152	67.973663
kfl00005_0530	0	0	0	0
kfl00005_0540	0	0	0	0
kfl00005_0550	8.788082	6.337452	14.027621	18.286058
kfl00005_0560	17.033543	11.507635	8.770859	10.15736
kfl00005_0570	14.094614	13.232456	13.526183	15.761401
kfl00005_0580	4.47282	0	0	0
kfl00005_0590	3.219269	4.512133	1.416463	2.577011
kfl00005_0600	13.913227	13.960651	19.649038	18.394405
kfl00005_0610	3328.829346	2942.959961	1802.925903	1763.162964
kfl00005_0620	17.471678	23.068241	12.783799	15.342551
kfl00005_0630	3.588048	3.216114	5.342731	9.022014
kfl00005_0640	0	0	0	0
kfl00005_0650	16.127218	15.280709	9.330067	7.599651
kfl00005_0660	111.424393	95.58606	84.587486	80.019295
kfl00005_0670	15.712122	20.131018	16.56501	12.74449
kfl00005_0680	0	0	0	2.715142
kfl00005_0690	10.0161182870884	11.2735464469108	29.9373558856826	36.1934721009989
kfl00005_0700	19.835934	14.601109	16.689978	24.842049
kfl00005_g19	0	1.049552	0	3.227119
kfl00005_g42	0	0	0	0
kfl00006_0010	0	0	0	0
kfl00006_0020	238.121857	214.94043	185.313629	178.504425
kfl00006_0030	15.585744	15.781845	36.717564	36.998734
kfl00006_0040	1367.664185	1515.457397	1212.014282	1256.186035
kfl00006_0050	28.734098	26.853668	16.950256	17.287249
kfl00006_0060	28.640688	36.052525	36.971664	36.774506
kfl00006_0070	9.134604	7.409028	11.596941	13.086852
kfl00006_0080	3.138749	5.466416	0.258638	1.267157
kfl00006_0090	0	0	0	0
kfl00006_0100	5.810957	5.670902	8.387845	6.84234
kfl00006_0110	6.280839	5.058493	1.668103	2.698958
kfl00006_0120	4.689177	6.557535	8.876518	7.811231
kfl00006_0130	15.282945	18.211164	10.950053	13.459409
kfl00006_0140	1739.58606	1863.622314	1693.8302	1686.892334
kfl00006_0150	66.509308	65.531822	141.184052	135.227051
kfl00006_0160	7.12042	7.001763	12.139987	9.980488
kfl00006_0170	28.934597	23.141863	28.424583	32.754982
kfl00006_0180	0	0	0.582599	0
kfl00006_0190	3.637218	1.469916	0.705762	0
kfl00006_0200	12.848658	8.659562	5.231424	7.417211
kfl00006_0210	4.851927	7.060896	4.445874	4.475257
kfl00006_0220	20.305931	22.873081	8.702644	15.118941
kfl00006_0230	32.178165	32.168083	27.274025	25.881824
kfl00006_0240	15.300365	17.740408	26.880419	32.889816
kfl00006_0250	10.349276	8.342597	3.021894	5.225171
kfl00006_0260	37.608086	34.668869	17.568459	22.643045
kfl00006_0270	113.099129	107.896324	170.209732	178.420334
kfl00006_0280	1.240389	1.353013	1.916901	0.547037
kfl00006_0290	0	0	0	0
kfl00006_0300	0	0	0	0
kfl00006_0310	0	0	0	0
kfl00006_0320	0	0	0	0
kfl00006_0330	28.534391	36.375881	30.544292	16.786108
kfl00006_0340	16.941067	18.434666	11.788245	9.901235
kfl00006_0350	113.383545	98.327866	234.189713	243.079529
kfl00006_0360	162.641876	133.655441	91.731888	98.894012
kfl00006_0370	6.770613	9.372497	9.722031	11.487892
kfl00006_0380	85.614326	89.18663	116.658829	118.718979
kfl00006_0390	6.097778	6.187217	5.866718	8.737121
kfl00006_0400	452.196259	445.017609	483.401764	526.773682
kfl00006_0410	5.849514	6.413394	9.253001	8.725526
kfl00006_0420	2.448223	1.888114	0.671236	0.287277
kfl00006_0430	5.510772	4.390983	1.04446	1.28819
kfl00006_0440	4.187447	3.124326	1.007924	2.822125
kfl00006_0450	0	0	0	0
kfl00006_0460	8.23278	9.243711	0	1.516329
kfl00006_0470	190.247269	195.061401	244.460571	221.251801
kfl00006_0480	4.486588	4.270495	12.207221	9.746284
kfl00006_0490	2.03142	3.522286	0.564679	0
kfl00006_0500	10.191036	8.834723	5.966639	7.103428
kfl00006_0510	1.524912	2.764884	1.277579	1.901005
kfl00006_0520	21.025686	19.733383	19.666704	21.407583
kfl00006_0530	0	0	0	0
kfl00006_0540	0	0	0	0
kfl00006_0550	52.896873	55.253288	33.374165	37.573788
kfl00006_0560	11.777189	9.163649	5.163277	6.138131
kfl00006_0580	0	0	0	0
kfl00006_0590	37.865349	36.654419	16.388611	9.493842
kfl00006_0600	1.671933	0.912503	0	0.493761
kfl00006_0610	6.849741	8.72183	10.336439	7.514462
kfl00006_0620	0	0	0	0
kfl00006_0630	0	0	0	0
kfl00006_0640	0	0	0	0
kfl00006_0650	0	0	0	0
kfl00006_0660	1.112752	2.024014	0	0
kfl00006_0670	23.586489	25.197351	43.211174	53.442646
kfl00006_0680	0	0	0	0
kfl00006_0700	37.165852	43.611351	21.395641	15.901384
kfl00006_0710	95.283043	103.658867	190.336105	215.380524
kfl00006_0720	11.097907	8.20321	1.940413	1.321734
kfl00006_0730	18.834993	21.268503	51.238503	57.77319
kfl00006_0740	27.999105	30.690071	69.109367	68.492699
kfl00006_0750	3.835429	6.553	9.498976	10.074348
kfl00006_0760	53.680855	58.964291	63.123154	51.112068
kfl00006_0770	241.453766	230.818497	158.163483	170.907303
kfl00006_0780	10.575298	4.655387	4.855747	4.163825
kfl00006_0790	0.651088	0.595461	1.833424	2.523016
kfl00006_0800	9.192899	10.036417	8.538892	9.879044
kfl00006_0810	13.597555	28.699358	22.242487	17.896147
kfl00006_0820	22.835489	18.888012	21.90819	24.132278
kfl00006_0830	24.289259	23.777166	16.727669	14.607691
kfl00006_0840	13.190344	14.070103	4.307041	3.601922
kfl00006_0850	12.651812	12.104891	20.70615	20.774576
kfl00006_0860	20.758493	19.259058	34.051155	35.400269
kfl00006_0870	27.955366	24.972536	13.260931	15.709447
kfl00006_0880	0	0	0	0
kfl00006_0890	0	0	0	0
kfl00006_0900	15.034515	15.265608	11.307637	12.100689
kfl00006_0910	0	0	0	0
kfl00006_0920	0	0	0	0
kfl00006_0930	0	0	0	0
kfl00006_0950	0	0	0	0
kfl00006_0960	0	0	0	0
kfl00006_g22	64.516998	104.67041	44.20332	34.361828
kfl00006_g49	0	0	0	0
kfl00007_0010	0	0	0	0
kfl00007_0020	0.218848	0	0	0
kfl00007_0030	0.141378	0.035224	0.261296	0.024201
kfl00007_0040	16.104795	13.744808	38.869663	41.870712
kfl00007_0050	223.253967	217.172806	79.680397	95.624313
kfl00007_0060	0.423823	0	0	0
kfl00007_0070	1.105348	0.860897	0	0
kfl00007_0080	0	0	0	0.340065
kfl00007_0085	0	0	1.554371	1.88169
kfl00007_0090	9.264725	7.380582	8.144842	9.021372
kfl00007_0100	8.233977	11.148685	5.120516	6.462983
kfl00007_0110	272.751831	237.491638	124.094162	97.867538
kfl00007_0120	18.691389	20.094269	3.854803	1.318169
kfl00007_0130	0	0	0	0
kfl00007_0140	0	0	0	0
kfl00007_0150	0	0	0	0
kfl00007_0160	6.239766	5.290938	0.733692	0
kfl00007_0170	0	0	0	0
kfl00007_0180	0	0	0	0
kfl00007_0190	5.898583	6.057681	3.99081	1.594409
kfl00007_0200	3.181185	6.014095	1.010569	2.676838
kfl00007_0210	1.901843	0.937915	0	1.296868
kfl00007_0220	0	0	0	0
kfl00007_0230	15.388196	12.978827	24.879005	31.353338
kfl00007_0240	13.881735	11.144176	4.145499	3.072809
kfl00007_0250	37.158424	35.38018	38.811794	41.231705
kfl00007_0260	7.292884	4.021045	2.727328	3.745548
kfl00007_0270	18.427174	14.760068	9.687955	13.560592
kfl00007_0280	23.455494	21.736111	45.725864	47.96492
kfl00007_0290	0	0	0	0
kfl00007_0300	0	0	0	0
kfl00007_0310	0	0	0	0
kfl00007_0320	3.107531	3.506817	0	1.212517
kfl00007_0330	28.160372	38.929585	29.093124	32.658745
kfl00007_0335	0	0	0	0
kfl00007_0340	12.779758	13.896401	6.454201	9.845736
kfl00007_0350	4.176414	1.658947	13.410548	15.80276
kfl00007_0360	59.489368	41.784748	54.044933	52.923275
kfl00007_0370	0	0	0	0
kfl00007_0380	0	0	0	0
kfl00007_0390	7.448821	5.029666	11.306401	11.68319
kfl00007_0400	12.613669	11.3057	26.108849	25.486776
kfl00007_0410	29.716902	26.456579	23.579201	34.554619
kfl00007_0420	29.05489	25.636696	36.232426	35.840981
kfl00007_0430	40.644081	35.583641	35.473747	35.522961
kfl00007_0440	0	0	0	0
kfl00007_0445	0	0	0.673473	0
kfl00007_0450	0	0	0	0
kfl00007_0460	21.139105	17.662136	13.789981	15.40667
kfl00007_0470	10.37731	11.634472	9.714657	9.914038
