geneID	control_1	control_2	high_light_1	high_light_2
kfl00001_0390	11.257829	14.667929	6.941446	12.570518
kfl00001_0400	7.450671	4.591022	5.708933	8.390547
kfl00001_0410	6.078338	2.832739	0.786073	1.649185
kfl00001_0420	68.55912	61.080215	49.014576	52.939472
kfl00001_0430	3.759567	2.136974	4.381028	3.220305
kfl00001_0440	23.685799	23.634724	20.037245	16.884163
kfl00001_0450	31.881096	33.722908	18.454535	20.184446
kfl00001_0460	26.05279	26.722555	26.693438	27.302349
kfl00001_0470	30.541859	39.445408	16.560122	15.795711
kfl00001_0480	8.997597	10.182476	3.404201	3.883389
kfl00001_0490	14.058107	13.535555	5.104023	4.152194
kfl00001_0500	104.048981	95.78875	80.814507	84.167297
kfl00001_0510	4.890495	8.731676	14.652393	11.351443
kfl00001_0520	9.006346	9.54488	6.163306	8.752591
kfl00001_0530	0	0	0	0
kfl00001_0540	0	0	0	0
kfl00001_0550	10.716233	15.163906	4.535151	7.055851
kfl00001_0560	14.440331	20.620592	8.952524	13.270412
kfl00001_0570	0.861762	0.854763	0.158241	0.315394
kfl00001_0580	13.794557	12.869978	15.783517	13.565621
kfl00001_0590	28.408726	22.880966	11.242859	11.564268
kfl00001_0600	8.767824	10.658272	2.866154	3.486029
kfl00001_0610	14.474225	16.556723	4.828656	8.498949
kfl00001_0620	1602.570068	1626.105591	1450.533936	1385.300049
kfl00001_0630	0	0	0	0
kfl00001_0640	2.358798	2.388394	3.599215	4.093513
kfl00001_0650	75.45388	73.450127	56.493244	54.656578
kfl00001_0660	14.385045	10.380935	11.531729	11.837439
kfl00001_0670	11.008342	9.766583	15.883728	16.931538
kfl00001_0680	0	0	0	0
kfl00001_0690	3.97518	3.867283	0	0
kfl00001_0700	2.087515	3.084739	0.885985	1.02719
kfl00001_0710	12.948946	13.485659	10.840086	13.824465
kfl00001_0720	2.877801	2.56589	1.368237	0.793831
kfl00001_0730	48.377369	49.069164	43.033833	52.744732
kfl00001_0740	95.731201	90.354218	58.610653	45.934814
kfl00001_0750	16.559504	17.964214	13.369943	13.092653
kfl00001_0760	4.71913	3.333307	0.705915	1.00941
kfl00001_0770	118.587135	118.951218	85.543709	77.451385
kfl00001_0780	12.777895	10.501352	5.717243	9.191812
kfl00001_0785	3.163874	2.216025	3.417625	4.139915
kfl00001_0790	24.692656	27.295563	42.475811	47.041618
kfl00001_0800	78.823189	80.933601	122.58741	110.881104
kfl00001_0810	23.879425	24.606707	357.473877	373.179657
kfl00001_0820	7.327981	3.753265	36.5061	34.92363
kfl00001_0830	17.085688	17.983572	13.038382	12.087087
kfl00001_0840	4.729884	4.033984	2.588318	3.027024
kfl00001_0850	52.265148	49.129208	16.425791	17.563227
kfl00001_0860	40.683155	29.927204	36.797398	37.408741
kfl00001_0870	0	0	0	0
kfl00002_0010	52.747681	50.178932	33.794735	31.12772
kfl00002_0020	46.979599	41.549236	34.636444	37.338009
kfl00002_0030	70.981667	67.372055	36.660591	36.906788
kfl00002_0040	26.92149	22.843517	12.129903	11.603742
kfl00002_0050	192.885544	219.181442	120.424927	129.311401
kfl00002_0060	13.641651	10.163616	27.249966	30.602259
kfl00002_0070	77.287628	65.726662	57.751484	65.796242
kfl00002_0080	108.738525	100.937286	103.850151	93.537628
kfl00002_0090	0	0	0.065739	0
kfl00002_0100	104.316063	119.178329	83.524788	69.504112
kfl00002_0110	11.919745	15.589982	13.497764	11.220701
kfl00002_0120	135.263611	119.436325	314.415192	326.240112
kfl00002_0130	21.348797	21.06003	14.242344	12.964141
kfl00002_0140	71.802208	71.60318	60.943081	73.333305
kfl00002_0150	8.643571	7.305399	16.138317	15.668672
kfl00002_0160	234.140305	217.238037	207.03775	214.260635
kfl00002_0170	5.357574	5.963965	5.711003	5.570674
kfl00002_0180	10.040709	12.115334	6.377145	6.608916
kfl00002_0190	1.886395	3.140888	0	0
kfl00002_0200	5.667673	4.904332	3.167037	5.04323
kfl00002_0210	225.484314	212.389587	212.578568	218.763763
kfl00002_0220	8.405532	5.040926	4.056424	4.749077
kfl00002_0240	56.026371	52.519386	16.592251	23.443035
kfl00002_0250	0	0	0	0
kfl00002_0260	0	0	0	0
kfl00002_0270	0	0	0	0
kfl00002_0280	20.295839	22.596359	18.110184	19.075335
kfl00002_0290	0.834748	0	0	0
kfl00002_0300	53.614845	41.140789	19.663767	15.539993
kfl00002_0310	18.70594	22.699799	11.841757	8.960321
kfl00002_0320	25.751255	16.395124	38.923897	43.032684
kfl00002_0330	49.826759	40.91148	146.149948	144.864685
kfl00002_0340	2.579364	2.838776	1.335528	0.537913
kfl00002_0350	5.748806	7.87472	7.588123	5.252307
kfl00002_0360	12.131723	12.135677	8.176338	9.768169
kfl00002_0370	142.250778	137.565918	37.682568	25.255087
kfl00002_0380	10.47972	9.96055	7.896817	8.926604
kfl00002_0390	27.075888	26.39464	47.053268	51.133801
kfl00002_0400	0	0	0	0
kfl00002_0410	0	0	0	0
kfl00002_0420	65.777832	64.436653	55.850803	55.298161
kfl00002_0430	47.766556	50.495995	51.483929	42.534489
kfl00002_0440	110.859444	117.347153	178.562088	182.705368
kfl00002_0450	7.884099	10.601131	6.110162	7.0265
kfl00002_0460	17.395309	19.654119	6.977421	6.285208
kfl00002_0470	5.115316	4.345798	6.369436	3.278171
kfl00002_0480	41.855785	34.591934	11.503797	11.536943
kfl00002_0490	36.659851	32.273811	35.292175	32.639824
kfl00002_0500	61.603561	49.833229	45.894917	54.559174
kfl00002_0510	22.448385	21.339193	28.202797	33.278446
kfl00002_0520	15.36944	25.39748	30.104233	26.986866
kfl00002_0530	46.210232	55.142071	142.450577	168.794754
kfl00002_0540	0	0	0	0
kfl00002_0560	18.248119	15.901029	35.451973	44.504066
kfl00002_0570	55.352947	65.134109	71.029099	68.832314
kfl00002_0580	58.164665	55.997993	80.880875	80.483513
kfl00002_0590	0	0	0	0
kfl00002_0595	2.468914	4.442908	1.81645	1.135071
kfl00002_0600	0	0	0	0
kfl00002_0605	0	0	0	0
kfl00002_0610	15.215475	13.327842	46.566956	44.990944
kfl00002_0620	28.733074	24.713911	22.056484	20.307194
kfl00002_0630	12.291849	11.480948	10.105855	9.706917
kfl00002_0640	5.046648	0	1.918021	4.852103
kfl00002_0650	15.980045	11.581888	7.560503	10.31679
kfl00002_0660	0	0	0	0
kfl00002_0670	52.823952	50.608517	21.326368	18.734009
kfl00002_0680	7.956901	10.561627	22.095371	25.56403
kfl00002_0690	11.283275	12.523734	7.928375	10.418006
kfl00002_0700	18.825401	15.435925	9.788207	14.653655
kfl00002_0710	66.435974	54.923985	49.568878	36.219669
kfl00002_0720	17.307003	23.830532	8.023186	10.141912
kfl00002_0730	6.37118	7.556664	4.01193	2.945363
kfl00002_0740	0.259195	0.080289	0	0
kfl00002_0750	0	0	0	0
kfl00002_0760	0	0	0	0
kfl00002_0770	0	0	0	0
kfl00002_0780	0	0	0	0
kfl00002_0790	0	0	0	0
kfl00002_0800	0	0	0	0
kfl00002_g1	0	1.986045	1.416162	0
kfl00002_g17	0	0.729371	0.574367	0.463825
kfl00002_g30	0	0	0	0
kfl00002_g34	14.858865	11.376427	29.418922	34.052612
kfl00002_g40	0	0	0	0
kfl00002_g82	0	0	0	0
kfl00003_0010	0	0	0	0
kfl00003_0020	0	0	0	0
kfl00003_0030	8.080918	4.941745	6.495347	5.574567
kfl00003_0040	111.834869	96.048347	84.175674	72.967979
kfl00003_0050	3.516351	3.757659	3.185057	3.584893
kfl00003_0055	2.00388	3.399073	1.555235	2.097891
kfl00003_0060	5.614076	3.132316	0.693883	0
kfl00003_0070	28.965343	26.102461	42.829258	41.251606
kfl00003_0080	18.28208	22.77285	28.651293	27.381399
kfl00003_0090	16.653614	17.516876	2.665309	5.45849
kfl00003_0095	3.104962	0	0	0
kfl00003_0100	7.9527	6.427854	1.490177	0.777291
kfl00003_0110	20.913153	23.466204	39.715546	43.860031
kfl00003_0120	0	0	0	0
kfl00003_0130	17.576893	19.724041	3.074017	2.701428
kfl00003_0140	10.748088	9.355503	3.875316	6.703136
kfl00003_0150	8.653032	9.433086	6.266026	7.338449
kfl00003_0160	23.992731	18.199326	19.439802	19.829241
kfl00003_0170	30.394184	36.459507	26.483482	21.705193
kfl00003_0180	22.266884	23.033216	41.380142	43.648064
kfl00003_0190	0	0	0	0
kfl00003_0200	13.067202	5.311243	12.465681	11.919965
kfl00003_0210	85.361588	75.463928	45.530369	45.624725
kfl00003_0220	0	0	0	0
kfl00003_0230	0	0	0	0
kfl00003_0240	11.502942	11.445712	9.610652	12.437959
kfl00003_0250	4.932941	4.066298	4.360856	4.009498
kfl00003_0260	67.826797	62.838737	42.903877	44.21217
kfl00003_0270	38.015045	42.424004	25.918125	25.803066
kfl00003_0280	34.785641	21.815218	15.807133	13.460647
kfl00003_0290	180.665649	163.38205	142.470627	141.239182
kfl00003_0300	15.825336	9.67472	8.171632	6.18302
kfl00003_0310	13.0893	12.025682	6.786098	5.716389
kfl00003_0320	7.03883	5.863605	5.203895	6.190389
kfl00003_0330	0.806513256198347	0	0	0
kfl00003_0340	41.46524	45.698711	17.108593	15.527595
kfl00003_0350	10.578254	7.856727	8.565075	11.101849
kfl00003_0360	23.11964	21.782385	32.161884	30.442122
kfl00003_0370	25.412125	16.702597	15.824977	15.820475
kfl00003_0380	23.564465	25.578831	29.243994	30.700293
kfl00003_0390	0.315103	0.022899	0.197292	0.349274
kfl00003_0400	0	0	0	0
kfl00003_0410	2.520386	0.734987	0	2.765208
kfl00003_0420	0	0	0	0
kfl00003_0430	61.342712	61.661926	49.546738	46.091698
kfl00003_0440	1.5401	5.857411	0.885135	1.767108
kfl00003_0450	0	0	0	0
kfl00003_0455	0	0	0	0
kfl00003_0460	7.411295	8.52495	3.118504	3.073645
kfl00003_0470	21.889435	21.347242	14.379812	15.574267
kfl00003_0480	26.866184	29.89422	19.383247	10.319155
kfl00003_0490	6.820704	9.509029	3.868194	4.138855
kfl00003_0500	0	0	0	0
kfl00003_0510	26.746181	21.724224	29.853008	36.308228
kfl00003_0520	0	0	0	0
kfl00003_0530	5.37449935993062	4.00357196183868	6.23762551882047	7.30911912957502
kfl00003_0540	25.682306	20.499435	9.04521	9.45994
kfl00003_0550	18.699594	14.222404	12.739668	11.824775
kfl00003_0560	19.957909	9.211055	5.595415	4.854021
kfl00003_0570	1.89161	1.705244	6.449157	8.080778
kfl00003_0580	3.840625	0	4.884709	8.094355
kfl00003_0590	130.265411	143.825546	266.910919	286.710052
kfl00003_0600	43.525425	37.998833	94.978111	110.683342
kfl00003_0610	0	0	0	0
kfl00003_0620	0	0	0	0
kfl00003_0630	30.60293	31.479416	29.918375	30.673592
kfl00003_0640	16.650757	15.882323	3.398489	3.454889
kfl00003_0645	34.920704	29.856697	72.447418	89.563164
kfl00003_0650	13.012401	15.909866	13.499086	9.676541
kfl00003_0660	4.678741	4.47148	2.768308	4.790748
kfl00003_0680	8.755573	6.737283	7.012377	8.567136
kfl00003_0690	32.155746	29.996967	40.619972	42.207069
kfl00003_0700	60.828644	58.635044	52.690514	46.727566
kfl00003_0710	121.851006	128.229736	87.558525	87.60759
kfl00003_0720	104.761757	84.614281	82.933632	102.294281
kfl00003_0730	39.777695	31.133936	10.671185	14.635336
kfl00003_0740	8.601612	10.373082	23.257029	24.817234
kfl00003_0750	34.963272	27.764317	13.271665	11.106758
kfl00003_0760	4.577369	5.17475	0.773517	0.789454
kfl00003_0770	26.609959	23.466888	5.030634	4.799077
kfl00003_g25	0	0	0	0
kfl00004_0010	0	0	0	0
kfl00004_0020	10.416628	12.028916	11.380623	14.214541
kfl00004_0030	86.781731	72.688705	48.359016	45.395744
kfl00004_0040	10.130655	6.272828	11.285225	10.528707
kfl00004_0060	6.197982	5.669575	7.593251	9.183357
kfl00004_0070	8.211992	6.974928	3.129449	1.988969
kfl00004_0080	0	0	0	0
kfl00004_0090	0	0	0	0
kfl00004_0100	0	0	0	0
kfl00004_0110	0	0	0	0
kfl00004_0120	0	0	0	0
kfl00004_0130	34.109486	36.2575	46.457932	51.746899
kfl00004_0150	0	0	0	0
kfl00004_0160	1.037154	0.628164	0	0
kfl00004_0170	8.769365	12.575143	2.770914	2.348248
kfl00004_0180	0	0	0	0
kfl00004_0190	0	0	0	0
kfl00004_0200	22.187893	21.603607	7.439781	11.265318
kfl00004_0210	107.947227	111.742706	25.878574	26.064106
kfl00004_0220	10.475064	11.929519	60.190105	62.327957
kfl00004_0230	8.157434	5.308167	4.146987	3.595174
kfl00004_0240	0	0	0	0
kfl00004_0250	4.311882	6.683656	0	0
kfl00004_0260	3.38075	3.77898	2.502497	3.832157
kfl00004_0270	70.612549	68.005173	49.814228	55.002583
kfl00004_0280	11.840176	13.111223	4.978428	6.780025
kfl00004_0290	6.132924	5.962698	4.489029	4.539634
kfl00004_0300	22.289225	24.705376	11.182598	14.987953
kfl00004_0310	42.312702	36.933193	43.738888	47.719173
kfl00004_0320	24.986977	21.209913	16.228922	19.361916
kfl00004_0330	9.507298	9.069561	7.781867	7.036345
kfl00004_0340	9.020763	10.547283	6.490516	7.01369
kfl00004_0343	0	0	0	0
kfl00004_0346	0	0	0	0
kfl00004_0350	0	0	0	0
kfl00004_0360	0	0	0	0
kfl00004_0370	59.852871	52.42477	65.513657	64.93605
kfl00004_0380	3.068045	3.542328	0.936268	0.54022
kfl00004_0385	14.807141	15.649117	11.370053	16.627029
kfl00004_0390	4.765715	4.900801	6.44712	6.980119
kfl00004_0410	11.835403	13.15311	7.724706	7.085145
kfl00004_0420	7.004035	8.070853	2.176245	1.895241
kfl00004_0430	3.630635	2.535097	5.559592	5.368631
kfl00004_0440	0	0	0	0
kfl00004_0450	2.235284	2.602813	3.774687	4.123096
kfl00004_0460	0.520188	1.539841	2.092014	5.09785
kfl00004_0470	0	0	0	0
kfl00004_0480	0	0	0	0
kfl00004_0490	0	0	0	0
kfl00004_0500	4.968063	3.104961	25.881327	30.007277
kfl00004_0510	7.44001	9.269279	6.607297	10.125026
kfl00004_0520	9.143139	5.60414	7.122695	4.534054
kfl00004_0530	11.5891843195341	10.4205874363844	8.73449751981263	12.0722056326117
kfl00004_0540	3.117455	3.911056	5.966052	6.253096
kfl00004_0550	29.758398	24.107452	21.244608	22.594654
kfl00004_0560	0	0	0	0
kfl00004_0570	0	0	0	0
kfl00004_0580	1.880922	2.766304	3.428795	4.955995
kfl00004_0600	4.973603	0	2.471924	0
kfl00004_0610	0	0	0	0
kfl00004_0620	82.606232	72.567169	45.197342	47.035263
kfl00004_0630	28.285198	24.066158	31.011438	25.000141
kfl00004_g11	57.252491	47.514217	39.271084	43.361492
kfl00004_g60	9.741033	9.142058	10.148535	12.004605
kfl00005_0010	0	0	0	0
kfl00005_0020	2.771975	2.640621	0	0
kfl00005_0030	3.235013	3.501757	0.867855	0.943979
kfl00005_0040	1.484407	1.653267	0	0
kfl00005_0050	9.3643	13.360565	45.190887	45.526875
kfl00005_0060	62.503307	62.866821	36.550259	43.47348
kfl00005_0070	67.988388	73.627396	104.291405	99.695244
kfl00005_0080	0	0	0	0
kfl00005_0090	54.470421	47.152855	35.11602	33.324051
kfl00005_0100	6.734275	4.953867	2.78283	1.933786
kfl00005_0110	4.177507	2.737669	2.232844	2.274243
kfl00005_0120	7.718898	5.918583	3.785552	4.707177
kfl00005_0130	0	0	0.582662	0
kfl00005_0140	0	0	0	0
kfl00005_0150	107.725822	92.075279	146.496002	152.487564
kfl00005_0160	1.362502	4.236056	4.159663	3.875886
kfl00005_0170	0	0	0	0
kfl00005_0180	8.9012	5.550816	8.020123	8.988753
kfl00005_0190	30.371058	25.176592	29.70779	30.617708
kfl00005_0200	4.612413	3.051671	4.085896	3.091464
kfl00005_0210	269.279388	261.907135	163.019867	171.415359
kfl00005_0220	13.91744	21.104879	26.131626	30.610067
kfl00005_0230	5.930056	5.98837	7.556074	7.009912
kfl00005_0240	0.356038	0	0.761888	1.365228
kfl00005_0250	0	0	0	0
kfl00005_0260	0	0	0	0
kfl00005_0270	0	0	0	0
kfl00005_0280	0	0	0	0
kfl00005_0290	11.131113	10.881059	14.207397	18.642765
kfl00005_0300	25.325806	25.841267	63.883278	60.051598
kfl00005_0310	29.229664	34.029041	15.001845	16.912905
kfl00005_0320	0	0	0	0
kfl00005_0330	13.990158	13.842327	45.303295	51.121994
kfl00005_0340	22.950346	16.43594	47.58218	50.285343
kfl00005_0350	0	0	0	0
kfl00005_0360	20.49963	16.333292	10.838278	8.688308
kfl00005_0370	0	0	0	0
kfl00005_0380	3.272566	3.749256	6.807886	6.75253
kfl00005_0390	7.146847	7.67293	4.94157	6.144341
kfl00005_0400	138.421906	124.709366	1209.431519	1238.437744
kfl00005_0410	0.054818	0.083517	0.156265	0.022367
kfl00005_0420	71.997963	77.526917	135.135223	144.34581
kfl00005_0430	14.533119	9.378656	11.430268	13.433046
kfl00005_0440	43.192753	38.645596	20.26569	15.741722
kfl00005_0450	13.376748	16.649172	7.279484	4.671053
kfl00005_0460	0	0	0	0
kfl00005_0465	0	0	0	0
kfl00005_0470	0	0	0	0
kfl00005_0480	153.818253	144.686447	175.518799	185.181793
kfl00005_0490	134.706528	92.193222	164.225952	165.211121
kfl00005_0500	285.051666	286.431793	53.656116	64.577621
kfl00005_0510	19.721439	21.747705	12.011306	11.36154
kfl00005_0520	53.859585	50.121883	72.635864	69.733276
kfl00005_0530	0	0	0	0
kfl00005_0540	0	0	0	0
kfl00005_0550	8.659451	6.648219	15.351118	17.943584
kfl00005_0560	17.88134	12.697332	7.57722	10.083574
kfl00005_0570	14.201943	12.594301	13.378202	15.011571
kfl00005_0580	4.109122	0	0	0
kfl00005_0590	3.161365	4.63359	1.363512	2.651132
kfl00005_0600	14.257708	14.304135	19.972679	18.363256
kfl00005_0610	3338.846924	2957.054688	1786.167114	1775.272949
kfl00005_0620	16.85355	21.96023	12.21895	16.082563
kfl00005_0630	3.29484	3.534826	5.518385	8.688947
kfl00005_0640	0	0	0	0
kfl00005_0650	15.966489	15.134804	8.754175	8.385664
kfl00005_0660	107.696861	97.830368	82.167595	80.57756
kfl00005_0670	15.926706	19.841276	16.70533	12.920993
kfl00005_0680	1.973927	0	2.35708	2.159873
kfl00005_0690	10.8426684284129	11.4074321413245	31.5928361775805	37.4312726970033
kfl00005_0700	19.587242	16.473051	17.202526	23.194391
kfl00005_g19	0.545518	1.57585	0	3.277154
kfl00005_g42	0	0	0	0
kfl00006_0010	0	0	0	0
kfl00006_0020	240.48233	206.766479	180.962799	186.446533
kfl00006_0030	16.360092	15.941028	35.578377	37.595535
kfl00006_0040	1376.077393	1512.46936	1210.801514	1253.649536
kfl00006_0050	28.960888	27.875835	17.472706	18.219084
kfl00006_0060	29.928967	35.08498	37.507553	35.979729
kfl00006_0070	9.346816	6.647294	10.407595	12.310582
kfl00006_0080	2.985179	4.78109	0.369953	1.502172
kfl00006_0090	0	0	0	0
kfl00006_0100	6.120404	5.437457	8.192609	6.977275
kfl00006_0110	5.924905	5.335936	1.804216	2.722607
kfl00006_0120	4.951107	5.839513	8.538171	8.032229
kfl00006_0130	15.798192	18.381117	11.471128	11.714794
kfl00006_0140	1737.150391	1849.742798	1663.746704	1686.112061
kfl00006_0150	67.69381	64.470032	144.106659	135.507278
kfl00006_0160	6.85506	7.438734	11.85148	11.177279
kfl00006_0170	27.508606	24.952715	27.794621	32.781582
kfl00006_0180	0	0	0.566497	0
kfl00006_0190	3.57755	1.513137	0.946712	0.970536
kfl00006_0200	13.010008	8.596375	5.595792	7.448327
kfl00006_0210	5.032196	6.915265	4.49188	4.556172
kfl00006_0220	20.810522	19.880125	9.175032	14.599536
kfl00006_0230	33.135506	33.031029	27.348192	25.857248
kfl00006_0240	16.123688	17.26803	26.588036	33.717873
kfl00006_0250	10.699524	7.981517	3.444792	5.275224
kfl00006_0260	36.392437	35.646183	17.203854	22.116205
kfl00006_0270	115.973015	109.585365	172.555954	174.625153
kfl00006_0280	1.510792	1.499481	1.743202	0.625746
kfl00006_0290	0	0	0	0
kfl00006_0300	0	0	0	0
kfl00006_0310	0	0	0	0
kfl00006_0320	0	0	0	0
kfl00006_0330	28.116676	37.700535	29.372732	16.132046
kfl00006_0340	16.780333	17.616997	11.526486	10.083122
kfl00006_0350	117.700287	99.938568	232.835556	247.374588
kfl00006_0360	160.578339	128.46698	96.735191	96.818382
kfl00006_0370	6.062651	9.536107	8.903822	11.943993
kfl00006_0380	82.380981	87.566154	119.667908	120.980377
kfl00006_0390	6.053379	6.738664	5.937457	8.655687
kfl00006_0400	451.28537	444.592957	474.117493	524.260559
kfl00006_0410	5.557636	6.17287	8.771918	9.076427
kfl00006_0420	2.459767	1.825263	0.712448	0.213536
kfl00006_0430	5.464945	4.306243	0.78038	0.941752
kfl00006_0440	4.107507	2.98071	1.156284	2.404566
kfl00006_0450	0	0	0	0
kfl00006_0460	8.564618	8.753794	1.043875	1.332291
kfl00006_0470	190.411301	193.101959	239.987579	221.091141
kfl00006_0480	4.897072	4.439261	12.159316	9.87393
kfl00006_0490	2.384142	3.673123	0.546251	0
kfl00006_0500	9.998097	8.713311	6.422654	7.539089
kfl00006_0510	1.645275	2.591545	1.201974	1.80818
kfl00006_0520	20.633522	19.740902	20.240271	21.642202
kfl00006_0530	0	0	0	0
kfl00006_0540	0	0	0	0
kfl00006_0550	52.0509	55.47607	35.091499	37.648113
kfl00006_0560	11.915396	9.687177	5.282154	6.1339
kfl00006_0580	0	0	0	0
kfl00006_0590	38.270718	37.289196	15.882003	8.705556
kfl00006_0600	1.503439	0.954435	0.491829	0.602043
kfl00006_0610	7.019623	8.653694	9.735786	7.041664
kfl00006_0620	0	0	0	0
kfl00006_0630	0	0	0	0
kfl00006_0640	0	0	0	0
kfl00006_0650	0	0	0	0
kfl00006_0660	0.9308	2.147039	0	0
kfl00006_0670	24.932114	24.669321	44.491318	52.000122
kfl00006_0680	0	0	0	0
kfl00006_0700	37.587021	42.809307	21.469782	16.882164
kfl00006_0710	98.702606	103.475937	191.289795	215.129318
kfl00006_0720	11.067885	8.310695	1.598762	1.733465
kfl00006_0730	18.36025	21.213137	51.255344	58.630886
kfl00006_0740	28.415083	31.985394	69.7304	70.985657
kfl00006_0750	3.667702	6.81343	9.600685	10.961767
kfl00006_0760	49.896633	60.850719	57.220341	50.880646
kfl00006_0770	234.679443	232.962387	158.0457	172.060837
kfl00006_0780	9.783334	4.764997	5.175207	4.109759
kfl00006_0790	0.637602	0.742436	1.884902	2.54224
kfl00006_0800	8.311007	11.198201	8.428112	9.52419
kfl00006_0810	13.501562	28.697571	21.623333	17.88608
kfl00006_0820	23.72835	18.616158	22.683275	24.844101
kfl00006_0830	25.808399	24.878836	17.644938	14.815304
kfl00006_0840	14.012561	14.167943	4.571289	3.739143
kfl00006_0850	11.437459	12.517163	20.4937	20.229048
kfl00006_0860	21.673313	17.902208	35.697693	34.590763
kfl00006_0870	27.484007	24.483274	12.607282	15.352156
kfl00006_0880	0	0	0	0
kfl00006_0890	0	0	0	0
kfl00006_0900	14.576848	14.791914	11.481946	11.489229
kfl00006_0910	0	0	0	0
kfl00006_0920	0	0	0	0
kfl00006_0930	0	0	0	0
kfl00006_0950	0	0	0	0
kfl00006_0960	0	0	0	0
kfl00006_g22	65.276909	104.649811	44.833672	35.443676
kfl00006_g49	0	0	0	0
kfl00007_0010	0	0	0	0
kfl00007_0020	0.197615	0	0	0
kfl00007_0030	0.201015	0.021287	0.15843	0.016957
kfl00007_0040	16.087133	13.042529	38.784519	41.974735
kfl00007_0050	225.817093	222.050522	79.855972	96.822868
kfl00007_0060	0.4217	0.069142	0	0
kfl00007_0070	1.068511	0.804075	0	0
kfl00007_0080	0	0	0	0.389178
kfl00007_0085	0	0	1.685201	1.791648
kfl00007_0090	9.660191	7.804129	8.002234	9.600503
kfl00007_0100	7.843378	11.14648	5.043591	7.13582
kfl00007_0110	275.70636	237.102066	118.883461	98.259224
kfl00007_0120	17.800436	21.257143	3.384403	1.091247
kfl00007_0130	0	0	0	0
kfl00007_0140	0	0	0	0
kfl00007_0150	0	0	0	0
kfl00007_0160	6.102619	4.901266	0.794344	0
kfl00007_0170	0	0	0	0
kfl00007_0180	0	0	0	0
kfl00007_0190	6.586001	6.111142	3.754957	1.456947
kfl00007_0200	3.047879	5.389083	1.084365	2.678185
kfl00007_0210	1.685702	1.057022	0.56144	1.39502
kfl00007_0220	0	0	0	0
kfl00007_0230	15.206425	12.844358	24.209213	30.765495
kfl00007_0240	13.866227	10.733521	3.923576	3.303433
kfl00007_0250	38.17255	35.083847	39.903263	42.364033
kfl00007_0260	7.385938	3.886165	3.10592	4.059533
kfl00007_0270	18.27957	14.753085	9.370718	14.382692
kfl00007_0280	23.753876	22.316584	44.964928	49.322521
kfl00007_0290	0	0	0	0
kfl00007_0300	0	0	0	0
kfl00007_0310	0	0	0	0
kfl00007_0320	3.14357	3.742456	2.064175	1.059607
kfl00007_0330	31.412092	35.652	28.507227	34.869858
kfl00007_0335	0	0	0	0
kfl00007_0340	12.677434	14.406463	6.354873	9.824948
kfl00007_0350	3.907087	1.478819	13.693054	16.085299
kfl00007_0360	57.339531	40.722786	51.371628	51.712826
kfl00007_0370	0	0	0	0
kfl00007_0380	0	0	0	0
kfl00007_0390	7.641224	5.485542	11.73593	11.212712
kfl00007_0400	12.870183	11.015986	26.833765	26.139618
kfl00007_0410	29.280674	26.872385	22.807171	34.331715
kfl00007_0420	28.258059	26.197199	34.170097	34.947895
kfl00007_0430	41.074444	34.210625	36.876945	36.343609
kfl00007_0440	0	0	0	0
kfl00007_0445	0	0	0.449143	0
kfl00007_0450	0	0	0	0
