geneID	control_1	control_2	high_light_1	high_light_2
kfl00001_0580	7.362469	13.869478	16.642727	12.073232
kfl00001_0590	31.120981	22.537998	10.881327	12.68291
kfl00001_0600	8.800063	11.921254	0	4.091345
kfl00001_0610	14.556318	15.728293	5.523822	5.446357
kfl00001_0620	1600.53772	1610.305786	1408.830078	1349.719727
kfl00001_0630	0	0	0	0
kfl00001_0640	2.311368	2.664063	2.807821	3.426703
kfl00001_0650	69.793831	74.352005	59.53228	46.106064
kfl00001_0660	15.109294	12.498787	11.336493	9.045734
kfl00001_0670	12.58707	9.718233	12.833312	16.022066
kfl00001_0680	0	0	0	0
kfl00001_0690	4.196613	3.198321	0	0
kfl00001_0700	2.189348	3.511139	0	1.603241
kfl00001_0710	12.31488	11.814034	11.225606	14.488678
kfl00001_0720	2.926062	2.01238	0.555213	1.683497
kfl00001_0730	47.706295	50.415539	40.390186	51.567127
kfl00001_0740	105.695518	94.970428	58.353699	44.679596
kfl00001_0750	16.294493	21.971638	8.776929	14.888503
kfl00001_0760	4.061532	4.389115	0	0
kfl00001_0770	119.084984	125.86322	74.584564	81.176994
kfl00001_0780	11.256796	11.247025	6.237754	6.809819
kfl00001_0785	2.56654	0	5.403116	5.401895
kfl00001_0790	24.003742	27.10177	40.148445	44.412289
kfl00001_0800	76.620308	76.966812	121.820122	111.472801
kfl00001_0810	22.430099	21.779745	365.998047	360.863983
kfl00001_0820	8.138412	3.192667	34.586948	36.983139
kfl00001_0830	16.447296	18.838783	11.665234	10.500904
kfl00001_0840	4.81284	3.380473	2.740726	2.834606
kfl00001_0850	51.328922	52.425831	18.407442	18.750549
kfl00001_0860	39.601696	30.550386	39.186218	45.359478
kfl00001_0870	0	0	0	0
kfl00002_0010	53.605873	52.477604	38.994423	31.406647
kfl00002_0020	50.761658	39.36105	38.089134	35.966022
kfl00002_0030	66.560905	69.9673	37.714039	40.363842
kfl00002_0040	25.685091	21.010586	12.556463	12.588388
kfl00002_0050	197.720169	235.080704	122.1091	123.046608
kfl00002_0060	11.749059	10.217847	29.002783	28.967064
kfl00002_0070	81.602173	71.648888	59.244404	67.280914
kfl00002_0080	97.357216	101.26416	111.502892	89.892708
kfl00002_0090	0	0	0	0
kfl00002_0100	106.093971	115.343208	78.104774	67.869499
kfl00002_0110	7.828626	18.22076	12.849339	12.89956
kfl00002_0120	142.040909	119.303978	320.506287	328.882812
kfl00002_0130	22.384987	25.008207	13.565739	12.125598
kfl00002_0140	73.515778	75.434006	56.011036	77.019463
kfl00002_0150	9.339314	7.688683	15.246677	16.649315
kfl00002_0160	234.276901	213.973984	201.362244	220.099304
kfl00002_0170	4.158181	6.24978	4.008407	4.568268
kfl00002_0180	10.662007	11.449621	6.299661	8.002133
kfl00002_0190	0	2.673502	0	0
kfl00002_0200	6.826331	5.348509	1.466335	5.435092
kfl00002_0210	224.585876	215.572617	212.862564	209.280441
kfl00002_0220	9.60253	3.735186	0	5.165896
kfl00002_0240	51.895065	59.631889	17.586658	28.073729
kfl00002_0250	0	0	0	0
kfl00002_0260	0	0	0	0
kfl00002_0270	0	0	0	0
kfl00002_0280	16.153313	20.940678	15.064453	20.894876
kfl00002_0290	0	0	0	0
kfl00002_0300	53.519032	44.573452	20.970661	15.153409
kfl00002_0310	14.96008	25.020271	9.881468	11.912129
kfl00002_0320	27.751474	17.308487	35.553238	35.087704
kfl00002_0330	49.59211	43.625484	139.997849	144.496368
kfl00002_0340	2.698114	3.17686	1.580471	0.777563
kfl00002_0350	4.973999	8.909493	9.389602	5.320389
kfl00002_0360	13.140656	10.662922	5.799609	8.27493
kfl00002_0370	129.540237	138.907761	38.025459	24.585459
kfl00002_0380	11.00423	9.661178	6.236289	9.793925
kfl00002_0390	26.487776	24.143951	45.941162	56.278168
kfl00002_0400	0	0	0	0
kfl00002_0410	0	0	0	0
kfl00002_0420	68.091003	68.063881	61.722244	58.623543
kfl00002_0430	47.703014	46.652824	49.437012	33.014004
kfl00002_0440	112.571693	124.877403	182.072815	177.576523
kfl00002_0450	9.36829	6.366255	6.782625	6.075984
kfl00002_0460	17.962982	14.941663	11.352796	3.35114
kfl00002_0470	6.212307	4.941107	6.907112	2.821679
kfl00002_0480	36.224033	41.128826	11.361478	14.165417
kfl00002_0490	33.322514	38.612679	38.282654	33.611195
kfl00002_0500	55.634377	48.703388	39.087013	57.075108
kfl00002_0510	23.408627	15.480539	28.484146	25.688782
kfl00002_0520	14.654338	25.353785	29.557247	31.432428
kfl00002_0530	51.51368	55.813656	142.091248	169.80629
kfl00002_0540	0	0	0	0
kfl00002_0560	18.778891	15.964396	30.838797	39.855839
kfl00002_0570	52.30761	58.776222	85.692986	64.848366
kfl00002_0580	62.37508	49.104065	84.636971	85.424706
kfl00002_0590	0	0	0	0
kfl00002_0595	3.51776	5.978125	2.527292	0
kfl00002_0600	0	0	0	0
kfl00002_0605	0	0	0	0
kfl00002_0610	14.99344	12.150778	44.087719	41.833179
kfl00002_0620	31.308943	29.62392	22.390812	18.345423
kfl00002_0630	14.260571	12.411178	9.897552	10.528591
kfl00002_0640	4.087759	0	1.422442	5.588709
kfl00002_0650	12.501618	12.792366	5.259496	11.522063
kfl00002_0660	0	0	0	0
kfl00002_0670	53.697548	44.102077	19.459642	18.823965
kfl00002_0680	7.934524	12.206882	22.296593	29.339613
kfl00002_0690	12.65166	14.850629	7.117295	10.001938
kfl00002_0700	14.585748	12.819739	10.028542	15.268988
kfl00002_0710	74.43055	53.449009	49.510426	35.59729
kfl00002_0720	17.920336	26.36071	8.336569	8.08325
kfl00002_0730	4.255195	9.221454	0	2.420004
kfl00002_0740	0.337896	0.143622	0	0
kfl00002_0750	0	0	0	0
kfl00002_0760	0	0	0	0
kfl00002_0770	0	0	0	0
kfl00002_0780	0	0	0	0
kfl00002_0790	0	0	0	0
kfl00002_0800	0	0	0	0
kfl00002_g1	0	3.085262	1.975195	0
kfl00002_g17	0.30817	1.424096	1.144414	0.507866
kfl00002_g30	0	0	0	0
kfl00002_g34	18.081413	8.163445	34.334763	34.176575
kfl00002_g40	0	0	0	0
kfl00002_g82	0	0	0	0
kfl00003_0010	0	0	0	0
kfl00003_0020	0	0	0	0
kfl00003_0030	8.607144	4.658314	6.02496	4.522931
kfl00003_0040	113.613426	84.669899	91.73362	76.278793
kfl00003_0050	3.432459	2.960535	4.875425	3.106122
kfl00003_0055	1.471431	4.201469	0.991918	2.418679
kfl00003_0060	7.10128	0	0.96779	0
kfl00003_0070	37.246326	22.131287	46.409119	46.257057
kfl00003_0080	17.988049	23.767744	30.27582	21.721378
kfl00003_0090	17.022249	16.901699	3.987588	6.32113
kfl00003_0095	0	0	0	0
kfl00003_0100	8.838956	8.999451	1.266998	0
kfl00003_0110	23.245911	22.552982	40.039917	42.807549
kfl00003_0120	0	0	0	0
kfl00003_0130	17.80481	22.841446	0	2.611594
kfl00003_0140	9.099989	9.940152	2.826103	5.381386
kfl00003_0150	8.889132	8.525932	5.127775	6.755552
kfl00003_0160	25.971294	16.691103	17.000851	19.32209
kfl00003_0170	27.392475	37.759159	26.798971	20.554272
kfl00003_0180	23.156536	21.615864	32.775387	48.104584
kfl00003_0190	0	0	0	0
kfl00003_0200	15.717881	6.773875	11.237783	12.951822
kfl00003_0210	86.219284	81.706009	45.255337	40.581688
kfl00003_0220	0	0	0	0
kfl00003_0230	0	0	0	0
kfl00003_0240	13.503185	10.244171	11.4312	13.16806
kfl00003_0250	4.24127	4.056005	4.410727	5.047033
kfl00003_0260	62.590118	59.229897	50.431492	46.324432
kfl00003_0270	45.284885	40.141323	28.102688	34.040524
kfl00003_0280	42.662327	25.497112	9.421417	7.926212
kfl00003_0290	174.469162	153.400848	143.215256	133.041763
kfl00003_0300	18.037075	8.417005	11.961966	5.312156
kfl00003_0310	13.076377	10.82496	8.121711	5.013918
kfl00003_0320	5.235665	3.423966	7.093101	6.886729
kfl00003_0330	0.624212652892562	0	0	0
kfl00003_0340	40.650528	38.738068	16.551664	17.697788
kfl00003_0350	11.048136	5.295198	6.103868	8.331547
kfl00003_0360	25.104958	24.825373	37.764473	28.011795
kfl00003_0370	26.768415	17.340405	14.092125	16.696396
kfl00003_0380	23.811836	23.958294	31.379255	31.696255
kfl00003_0390	0.061658	0.027451	0.195185	0.493675
kfl00003_0400	0	0	0	0
kfl00003_0410	2.290414	0.934745	0	2.065434
kfl00003_0420	0	0	0	0
kfl00003_0430	62.463593	58.324772	49.548775	44.841759
kfl00003_0440	0	7.695556	0.734296	2.625187
kfl00003_0450	0	0	0	0
kfl00003_0455	0	0	0	0
kfl00003_0460	7.019934	8.502159	2.601561	2.307877
kfl00003_0470	27.908955	21.720451	10.233967	13.483027
kfl00003_0480	25.41828	33.457172	21.0411	9.088556
kfl00003_0490	6.243985	12.889003	4.278298	5.039457
kfl00003_0500	0	0	0	0
kfl00003_0510	27.058123	22.275085	28.180971	32.457668
kfl00003_0520	0	0	0	0
kfl00003_0530	5.47288694431917	3.62338050511709	6.53853330997398	7.7123533217693
kfl00003_0540	19.146141	19.764595	10.500448	10.110674
kfl00003_0550	16.884188	11.567483	14.366506	11.157927
kfl00003_0560	19.078154	6.498822	6.244542	3.630291
kfl00003_0570	1.616177	1.776521	7.34545	8.365178
kfl00003_0580	0	0	0	10.475231
kfl00003_0590	125.007683	134.565445	265.548126	294.670197
kfl00003_0600	46.802799	39.081417	96.777344	109.758972
kfl00003_0610	0	0	0	0
kfl00003_0620	0	0	0	0
kfl00003_0630	36.415012	29.428432	33.505016	29.03618
kfl00003_0640	12.639069	15.010597	3.997627	5.432704
kfl00003_0645	35.270798	33.961559	67.443771	76.70137
kfl00003_0650	11.566418	13.532281	13.910784	9.792383
kfl00003_0660	3.826979	6.345029	3.496522	3.786783
kfl00003_0680	7.180818	8.365014	6.505734	8.493802
kfl00003_0690	30.968155	27.569056	39.197521	41.676792
kfl00003_0700	56.247646	54.771912	56.923759	47.678024
kfl00003_0710	127.996925	133.909256	94.315529	87.284294
kfl00003_0720	108.650482	86.362877	82.934525	90.745712
kfl00003_0730	36.477718	27.59697	12.673069	11.749597
kfl00003_0740	8.905857	11.269479	26.271675	28.196888
kfl00003_0750	34.991592	28.110413	10.87304	10.255916
kfl00003_0760	5.046574	5.184049	1.183566	1.866224
kfl00003_0770	27.953337	20.852022	7.557757	5.30997
kfl00003_g25	0	0	0	0
kfl00004_0010	0	0	0	0
kfl00004_0020	10.668136	13.211016	11.947556	15.599307
kfl00004_0030	76.724228	67.325226	46.709164	47.402119
kfl00004_0040	11.583767	6.285888	10.2819	10.04419
kfl00004_0060	5.600615	6.535787	7.688854	10.361209
kfl00004_0070	9.027698	7.090278	3.235742	1.094095
kfl00004_0080	0	0	0	0
kfl00004_0090	0	0	0	0
kfl00004_0100	0	0	0	0
kfl00004_0110	0	0	0	0
kfl00004_0120	0	0	0	0
kfl00004_0130	44.799473	34.971317	38.573315	57.874535
kfl00004_0150	0	0	0	0
kfl00004_0160	1.774946	0	0	0
kfl00004_0170	10.347322	13.420971	3.494947	1.957572
kfl00004_0180	0	0	0	0
kfl00004_0190	0	0	0	0
kfl00004_0200	22.225019	21.386879	7.119763	10.069282
kfl00004_0210	111.019409	98.025993	31.757643	22.779341
kfl00004_0220	10.712628	11.539469	58.791809	63.733086
kfl00004_0230	8.902811	6.605537	2.786371	4.254514
kfl00004_0240	0	0	0	0
kfl00004_0250	5.078058	6.663534	0	0
kfl00004_0260	3.179901	4.361269	2.638397	4.212597
kfl00004_0270	70.993187	63.476276	49.94173	56.506424
kfl00004_0280	9.164811	12.087489	4.819591	8.354377
kfl00004_0290	6.205695	6.519189	4.15099	4.058148
kfl00004_0300	22.561554	23.391991	9.841683	13.189969
kfl00004_0310	44.38131	37.308567	41.72208	51.60804
kfl00004_0320	18.99552	22.3104	15.943086	21.012423
kfl00004_0330	8.857551	7.19012	5.524478	7.011461
kfl00004_0340	10.853436	10.149115	4.494251	8.765707
kfl00004_0343	0	0	0	0
kfl00004_0346	0	0	0	0
kfl00004_0350	0	0	0	0
kfl00004_0360	0	0	0	0
kfl00004_0370	55.601669	49.533592	62.291286	63.090073
kfl00004_0380	3.50551	3.084774	1.124455	0
kfl00004_0385	15.331754	13.96848	12.220674	16.850933
kfl00004_0390	5.879586	3.85251	7.642014	6.44399
kfl00004_0410	13.603386	13.450382	8.832915	7.884048
kfl00004_0420	8.578766	6.6634	0	0
kfl00004_0430	3.710068	2.569832	7.450324	5.333361
kfl00004_0440	0	0	0	0
kfl00004_0450	2.793401	2.660462	3.813541	4.2875
kfl00004_0460	0	1.26984	4.102028	6.150896
kfl00004_0470	0	0	0	0
kfl00004_0480	0	0	0	0
kfl00004_0490	0	0	0	0
kfl00004_0500	5.149702	2.892199	25.433559	33.593895
kfl00004_0510	7.124491	10.055196	7.873437	10.211865
kfl00004_0520	6.424334	3.942526	6.024614	3.591982
kfl00004_0530	11.9688364277757	10.1593705899481	8.26797163767566	13.0390493590328
kfl00004_0540	3.050315	4.001962	6.806795	6.192438
kfl00004_0550	30.126667	25.023754	22.621872	23.533798
kfl00004_0560	0	0	0	0
kfl00004_0570	0	0	0	0
kfl00004_0580	1.99599	2.91265	3.002509	5.490601
kfl00004_0600	6.436092	0	0	0
kfl00004_0610	0	0	0	0
kfl00004_0620	76.923431	72.84697	42.714996	44.68808
kfl00004_0630	24.375603	21.784758	26.549309	23.764849
kfl00004_g11	59.311287	47.532383	37.498581	42.866947
kfl00004_g60	11.039563	10.564965	9.186448	12.880668
kfl00005_0010	0	0	0	0
kfl00005_0020	2.343098	2.624792	0	0
kfl00005_0030	3.370608	2.676993	0	0
kfl00005_0040	0	0	0	0
kfl00005_0050	9.072853	12.098838	51.849335	40.770763
kfl00005_0060	56.028236	68.101761	30.625488	43.251083
kfl00005_0070	68.302406	68.013947	102.995605	99.215317
kfl00005_0080	0	0	0	0
kfl00005_0090	57.682163	40.710674	31.864208	33.502853
kfl00005_0100	8.917048	4.344797	2.345227	1.421225
kfl00005_0110	5.628666	3.453546	2.319677	2.310848
kfl00005_0120	5.045717	4.654242	4.702995	5.077407
kfl00005_0130	0	0	0	0
kfl00005_0140	0	0	0	0
kfl00005_0150	97.431793	97.409416	147.838669	152.18782
kfl00005_0160	0	3.952579	3.007225	4.038927
kfl00005_0170	0	0	0	0
kfl00005_0180	9.214763	6.891502	7.210252	10.535418
kfl00005_0190	31.244846	21.466927	28.30785	38.963997
kfl00005_0200	4.368055	3.475696	4.51682	2.984451
kfl00005_0210	261.857574	272.585724	167.57373	170.743912
kfl00005_0220	14.896478	23.241335	25.260759	29.452383
kfl00005_0230	6.088612	5.709078	7.578094	0
kfl00005_0240	0	0	0	0
kfl00005_0250	0	0	0	0
kfl00005_0260	0	0	0	0
kfl00005_0270	0	0	0	0
kfl00005_0280	0	0	0	0
kfl00005_0290	10.581137	11.215738	15.723545	16.84318
kfl00005_0300	26.173119	25.470631	58.923439	59.712723
kfl00005_0310	26.081652	34.814766	18.313206	14.259624
kfl00005_0320	0	0	0	0
kfl00005_0330	13.424445	11.149867	47.833752	56.128578
kfl00005_0340	25.45661	16.551376	42.493481	44.817249
kfl00005_0350	0	0	0	0
kfl00005_0360	22.213114	18.356316	9.338129	10.234777
kfl00005_0370	0	0	0	0
kfl00005_0380	3.456839	3.738391	9.0704	6.386939
kfl00005_0390	6.301122	8.969435	5.387283	6.307327
kfl00005_0400	144.423981	129.491592	1238.024658	1215.414673
kfl00005_0410	0.411074	0.149258	0.184776	0.090121
kfl00005_0420	74.173409	75.501877	135.928558	141.830765
kfl00005_0430	14.475493	12.884216	8.515971	11.923439
kfl00005_0440	46.606998	38.537701	28.166716	15.679922
kfl00005_0450	15.734755	13.127242	6.951181	6.10829
kfl00005_0460	0	0	0	0
kfl00005_0465	0	0	0	0
kfl00005_0470	0	0	0	0
kfl00005_0480	153.580963	139.408615	171.539734	180.491364
kfl00005_0490	137.605179	91.725731	168.199661	167.318481
kfl00005_0500	301.772156	286.077576	48.885498	69.300461
kfl00005_0510	18.238001	20.226725	9.24668	11.892592
kfl00005_0520	54.002575	60.922237	75.308319	66.833313
kfl00005_0530	0	0	0	0
kfl00005_0540	0	0	0	0
kfl00005_0550	7.928284	6.659689	14.74879	14.954395
kfl00005_0560	19.921867	9.880219	6.967005	10.910976
kfl00005_0570	16.471165	15.988441	16.575809	16.512449
kfl00005_0580	3.960392	0	0	0
kfl00005_0590	3.178315	3.600616	1.356122	1.743408
kfl00005_0600	16.364298	14.196456	20.953928	15.758036
kfl00005_0610	3324.458984	2908.156738	1779.001221	1798.893799
kfl00005_0620	19.510563	23.755404	14.00102	16.995562
kfl00005_0630	0	5.791809	4.668626	11.449907
kfl00005_0640	0	0	0	0
kfl00005_0650	18.683611	13.79697	9.265368	8.379071
kfl00005_0660	112.796402	90.526482	86.519165	80.237206
kfl00005_0670	13.821043	18.819437	14.281902	15.149885
kfl00005_0680	0	0	0	1.646842
kfl00005_0690	10.8571955886053	9.52383134813171	32.1406556489086	36.2875333788383
kfl00005_0700	18.427998	15.259285	13.068011	25.726469
kfl00005_g19	0	0	0	1.860505
kfl00005_g42	0	0	0	0
kfl00006_0010	0	0	0	0
kfl00006_0020	222.917572	226.208542	183.880127	179.078217
kfl00006_0030	16.57065	14.910258	32.969986	33.482376
kfl00006_0040	1350.955322	1473.116333	1206.709839	1214.938232
kfl00006_0050	31.737099	25.346979	16.755844	17.647682
kfl00006_0060	28.69154	36.102753	36.854973	43.117096
kfl00006_0070	10.473027	8.239463	10.780639	16.1581
kfl00006_0080	4.66504	7.200686	0	1.750871
kfl00006_0090	0	0	0	0
kfl00006_0100	5.023631	6.172333	7.555567	6.368615
kfl00006_0110	7.413948	4.66729	1.956407	1.767001
kfl00006_0120	6.908384	5.253521	8.418283	9.97255
kfl00006_0130	15.252961	17.295288	10.706058	12.561495
kfl00006_0140	1767.437988	1886.070923	1712.241577	1646.487183
kfl00006_0150	71.898071	62.145718	137.708221	138.545609
kfl00006_0160	6.235153	6.977077	14.298654	7.490106
kfl00006_0170	25.892496	23.609407	24.864164	30.613365
kfl00006_0180	0	0	0	0
kfl00006_0190	3.634314	0	0	0
kfl00006_0200	12.460454	6.561859	5.120044	8.460494
kfl00006_0210	5.67526	8.248314	4.727165	4.945534
kfl00006_0220	22.210367	25.406256	8.509302	13.1819
kfl00006_0230	32.792198	32.504936	26.374308	24.038641
kfl00006_0240	15.310799	18.14286	29.271793	32.494785
kfl00006_0250	9.857069	9.594802	4.191397	6.290853
kfl00006_0260	44.046501	34.22522	15.343585	25.361286
kfl00006_0270	112.387596	100.524925	172.360031	176.299896
kfl00006_0280	1.544705	0.695269	1.76086	0
kfl00006_0290	0	0	0	0
kfl00006_0300	0	0	0	0
kfl00006_0310	0	0	0	0
kfl00006_0320	0	0	0	0
kfl00006_0330	27.293407	38.864799	27.95014	16.287998
kfl00006_0340	17.775723	19.70665	13.253604	8.825985
kfl00006_0350	105.579803	97.082603	239.836639	224.652924
kfl00006_0360	146.84668	125.214844	99.29509	93.703911
kfl00006_0370	5.798187	7.786052	6.255464	12.129811
kfl00006_0380	92.865891	88.076599	117.569466	119.280235
kfl00006_0390	4.066983	4.762126	4.587999	8.856848
kfl00006_0400	453.219421	442.800446	487.408356	516.326355
kfl00006_0410	7.568941	5.911581	8.497174	8.590128
kfl00006_0420	2.231712	2.715591	0.583618	0.659785
kfl00006_0430	6.185991	4.831018	0	1.726169
kfl00006_0440	3.266646	3.651934	0.801432	3.534967
kfl00006_0450	0	0	0	0
kfl00006_0460	8.749895	11.955461	0	0
kfl00006_0470	193.632965	204.106537	250.584671	212.030304
kfl00006_0480	4.099919	3.124129	13.312823	9.31424
kfl00006_0490	2.276496	3.242849	0.709124	0
kfl00006_0500	10.04426	8.521811	5.874164	7.291001
kfl00006_0510	1.758645	2.383684	2.189986	2.147021
kfl00006_0520	18.95273	17.3922	21.765245	22.050617
kfl00006_0530	0	0	0	0
kfl00006_0540	0	0	0	0
kfl00006_0550	58.032963	54.294571	34.884602	37.300755
kfl00006_0560	10.967033	12.624161	5.75537	0
kfl00006_0580	0	0	0	0
kfl00006_0590	40.53722	35.442455	14.917575	11.979413
kfl00006_0600	2.089631	0	0	0
kfl00006_0610	5.911882	9.938217	10.641566	6.987554
kfl00006_0620	0	0	0	0
kfl00006_0630	0	0	0	0
kfl00006_0640	0	0	0	0
kfl00006_0650	0	0	0	0
kfl00006_0660	1.151778	2.02966	0	0
kfl00006_0670	23.777039	25.28714	42.072464	52.819397
kfl00006_0680	0	0	0	0
kfl00006_0700	39.399433	50.602169	24.599459	15.393368
kfl00006_0710	99.37748	97.977737	190.188187	216.675217
kfl00006_0720	9.487033	5.774832	0	0
kfl00006_0730	20.699692	21.743856	56.569553	59.285412
kfl00006_0740	31.385984	34.205475	64.764458	65.292564
kfl00006_0750	4.861601	5.358933	12.483853	10.640764
kfl00006_0760	55.708363	61.310848	66.239555	59.70388
kfl00006_0770	264.459961	228.955795	158.94014	168.737091
kfl00006_0780	8.082122	4.084154	4.634856	3.46948
kfl00006_0790	1.038181	0	1.769862	3.192627
kfl00006_0800	11.272515	10.147021	6.893991	11.872151
kfl00006_0810	12.466159	27.842419	26.698696	19.127283
kfl00006_0820	24.969908	18.409813	24.933407	24.259054
kfl00006_0830	27.200174	21.118286	14.014453	15.141291
kfl00006_0840	10.436948	14.495923	4.194168	2.863409
kfl00006_0850	15.657414	11.783875	24.326361	22.223787
kfl00006_0860	20.346182	18.168207	35.731968	35.173756
kfl00006_0870	29.697865	21.215496	12.053506	15.972612
kfl00006_0880	0	0	0	0
kfl00006_0890	0	0	0	0
kfl00006_0900	15.522647	14.442613	11.461838	12.593134
kfl00006_0910	0	0	0	0
kfl00006_0920	0	0	0	0
kfl00006_0930	0	0	0	0
kfl00006_0950	0	0	0	0
kfl00006_0960	0	0	0	0
kfl00006_g22	64.762741	114.166489	40.565681	38.039989
kfl00006_g49	0	0	0	0
kfl00007_0010	0	0	0	0
kfl00007_0020	0	0	0	0
kfl00007_0030	0.944458	0	0.86685	0.051221
kfl00007_0040	16.731972	12.274193	41.479057	40.806812
kfl00007_0050	218.093903	216.123428	73.342079	101.204666
kfl00007_0060	0	0	0	0
kfl00007_0070	0	0	0	0
kfl00007_0080	0	0	0	0
kfl00007_0085	0	0	2.238148	0
kfl00007_0090	9.940053	7.736644	7.043085	10.049281
kfl00007_0100	8.057989	13.298415	4.214548	7.0259
kfl00007_0110	280.962067	236.561615	132.902557	98.27787
kfl00007_0120	19.797651	25.129358	3.295998	2.40686
kfl00007_0130	0	0	0	0
kfl00007_0140	0	0	0	0
kfl00007_0150	0	0	0	0
kfl00007_0160	6.672171	6.783609	0	0
kfl00007_0170	0	0	0	0
kfl00007_0180	0	0	0	0
kfl00007_0190	4.201788	7.259769	4.798394	0
kfl00007_0200	2.20346	5.426167	0	1.303559
kfl00007_0210	1.851281	1.220222	0	1.731664
kfl00007_0220	0	0	0	0
kfl00007_0230	14.305167	13.965207	27.24189	28.546555
kfl00007_0240	15.84827	12.710855	4.078532	4.804192
kfl00007_0250	40.961899	29.329079	40.464279	42.668694
kfl00007_0260	6.813902	3.789634	3.41288	4.701308
kfl00007_0270	18.863804	13.911415	8.546373	12.825953
kfl00007_0280	26.26565	17.950159	47.451729	46.71534
kfl00007_0290	0	0	0	0
kfl00007_0300	0	0	0	0
kfl00007_0310	0	0	0	0
kfl00007_0320	1.96575	4.144902	0	0
kfl00007_0330	26.165693	37.235222	30.868282	31.703959
kfl00007_0335	0	0	0	0
kfl00007_0340	8.687686	9.033724	6.201996	8.931227
kfl00007_0350	4.425923	2.221874	11.78193	15.237595
kfl00007_0360	59.972504	41.075497	48.758034	55.4687
kfl00007_0370	0	0	0	0
kfl00007_0380	0	0	0	0
kfl00007_0390	7.564726	4.429505	11.356703	9.400028
kfl00007_0400	13.202164	11.377044	28.672628	25.069147
kfl00007_0410	31.412699	30.265253	27.248503	35.413322
kfl00007_0420	34.622364	27.773256	35.46159	33.405815
kfl00007_0430	40.195488	35.896908	33.681561	32.553837
kfl00007_0440	0	0	0	0
kfl00007_0445	0	0	0	0
kfl00007_0450	0	0	0	0
kfl00007_0460	20.467382	14.922776	14.344558	14.565311
kfl00007_0470	11.031827	12.600724	10.042427	12.917368
kfl00007_0480	18.396038	20.143717	28.114712	24.897949
kfl00007_0490	4.900188	6.771133	2.895791	3.126159
kfl00007_0500	0	0	0	0
kfl00007_0510	73.206223	64.430435	86.767105	78.837761
kfl00007_0520	0	0	0	0
kfl00007_0530	25.061537	21.965387	7.773692	6.637968
kfl00007_0540	0.573045	0	0.498915	0.347438
